"acfrequency";"number";"T";"r Pin1";"i Pin1"
4.96e+08;2;-55;0.0364054;-0.00406706
5.158e+08;2;-55;0.0368637;-0.00465695
5.356e+08;2;-55;0.0373138;-0.00530354
5.554e+08;2;-55;0.0377498;-0.00600887
5.752e+08;2;-55;0.0381657;-0.00677451
5.95e+08;2;-55;0.0385545;-0.00760136
6.148e+08;2;-55;0.0389091;-0.00848956
6.346e+08;2;-55;0.0392216;-0.00943835
6.544e+08;2;-55;0.0394839;-0.0104459
6.742e+08;2;-55;0.0396878;-0.0115091
6.94e+08;2;-55;0.0398248;-0.0126237
7.138e+08;2;-55;0.0398871;-0.0137839
7.336e+08;2;-55;0.039867;-0.0149827
7.534e+08;2;-55;0.039758;-0.0162115
7.732e+08;2;-55;0.0395543;-0.0174606
7.93e+08;2;-55;0.0392517;-0.0187192
8.128e+08;2;-55;0.0388475;-0.0199755
8.326e+08;2;-55;0.0383411;-0.0212172
8.524e+08;2;-55;0.0377333;-0.0224318
8.722e+08;2;-55;0.0370275;-0.0236071
8.92e+08;2;-55;0.0362285;-0.0247312
9.118e+08;2;-55;0.0353433;-0.0257933
9.316e+08;2;-55;0.0343802;-0.0267839
9.514e+08;2;-55;0.033349;-0.027695
9.712e+08;2;-55;0.0322602;-0.0285203
9.91e+08;2;-55;0.0311251;-0.0292553
1.0108e+09;2;-55;0.0299552;-0.0298973
1.0306e+09;2;-55;0.0287616;-0.0304456
1.0504e+09;2;-55;0.0275554;-0.030901
1.0702e+09;2;-55;0.0263466;-0.0312656
1.09e+09;2;-55;0.0251445;-0.031543
1.1098e+09;2;-55;0.0239575;-0.0317377
1.1296e+09;2;-55;0.0227926;-0.0318549
1.1494e+09;2;-55;0.021656;-0.0319005
1.1692e+09;2;-55;0.0205525;-0.0318805
1.189e+09;2;-55;0.0194861;-0.0318011
1.2088e+09;2;-55;0.0184597;-0.0316686
1.2286e+09;2;-55;0.0174753;-0.031489
1.2484e+09;2;-55;0.0165342;-0.0312681
1.2682e+09;2;-55;0.0156371;-0.0310115
1.288e+09;2;-55;0.014784;-0.0307243
1.3078e+09;2;-55;0.0139744;-0.0304111
1.3276e+09;2;-55;0.0132075;-0.0300764
1.3474e+09;2;-55;0.0124822;-0.029724
1.3672e+09;2;-55;0.0117972;-0.0293574
1.387e+09;2;-55;0.011151;-0.0289799
1.4068e+09;2;-55;0.0105419;-0.0285941
1.4266e+09;2;-55;0.00996827;-0.0282026
1.4464e+09;2;-55;0.00942832;-0.0278074
1.4662e+09;2;-55;0.00892033;-0.0274104
1.486e+09;2;-55;0.00844257;-0.0270132
1.5058e+09;2;-55;0.00799336;-0.0266173
1.5256e+09;2;-55;0.00757104;-0.0262237
1.5454e+09;2;-55;0.00717403;-0.0258334
1.5652e+09;2;-55;0.0068008;-0.0254474
1.585e+09;2;-55;0.0064499;-0.0250662
1.6048e+09;2;-55;0.00611994;-0.0246905
1.6246e+09;2;-55;0.00580961;-0.0243206
1.6444e+09;2;-55;0.00551768;-0.0239571
1.6642e+09;2;-55;0.00524296;-0.0236
1.684e+09;2;-55;0.00498438;-0.0232497
1.7038e+09;2;-55;0.00474088;-0.0229063
1.7236e+09;2;-55;0.00451152;-0.0225699
1.7434e+09;2;-55;0.00429538;-0.0222406
1.7632e+09;2;-55;0.00409161;-0.0219183
1.783e+09;2;-55;0.00389943;-0.0216031
1.8028e+09;2;-55;0.0037181;-0.0212948
1.8226e+09;2;-55;0.00354693;-0.0209935
1.8424e+09;2;-55;0.00338526;-0.0206991
1.8622e+09;2;-55;0.00323252;-0.0204113
1.882e+09;2;-55;0.00308812;-0.0201303
1.9018e+09;2;-55;0.00295156;-0.0198557
1.9216e+09;2;-55;0.00282235;-0.0195875
1.9414e+09;2;-55;0.00270002;-0.0193256
1.9612e+09;2;-55;0.00258417;-0.0190698
1.981e+09;2;-55;0.00247438;-0.0188199
2.0008e+09;2;-55;0.00237031;-0.0185759
2.0206e+09;2;-55;0.00227159;-0.0183375
2.0404e+09;2;-55;0.00217791;-0.0181047
2.0602e+09;2;-55;0.00208898;-0.0178772
2.08e+09;2;-55;0.00200451;-0.017655
2.0998e+09;2;-55;0.00192423;-0.0174379
2.1196e+09;2;-55;0.00184792;-0.0172257
2.1394e+09;2;-55;0.00177533;-0.0170184
2.1592e+09;2;-55;0.00170626;-0.0168157
2.179e+09;2;-55;0.0016405;-0.0166176
2.1988e+09;2;-55;0.00157787;-0.0164239
2.2186e+09;2;-55;0.0015182;-0.0162346
2.2384e+09;2;-55;0.00146131;-0.0160493
2.2582e+09;2;-55;0.00140706;-0.0158682
2.278e+09;2;-55;0.0013553;-0.015691
2.2978e+09;2;-55;0.0013059;-0.0155176
2.3176e+09;2;-55;0.00125873;-0.0153479
2.3374e+09;2;-55;0.00121367;-0.0151818
2.3572e+09;2;-55;0.00117061;-0.0150192
2.377e+09;2;-55;0.00112945;-0.0148601
2.3968e+09;2;-55;0.00109008;-0.0147042
2.4166e+09;2;-55;0.00105242;-0.0145516
2.4364e+09;2;-55;0.00101637;-0.0144021
2.4562e+09;2;-55;0.00098185;-0.0142556
2.476e+09;2;-55;0.00094879;-0.0141121
2.4958e+09;2;-55;0.000917114;-0.0139714
2.5156e+09;2;-55;0.000886752;-0.0138335
2.5354e+09;2;-55;0.000857639;-0.0136983
2.5552e+09;2;-55;0.000829716;-0.0135658
2.575e+09;2;-55;0.000802923;-0.0134358
2.5948e+09;2;-55;0.000777207;-0.0133083
2.6146e+09;2;-55;0.000752516;-0.0131833
2.6344e+09;2;-55;0.000728802;-0.0130606
2.6542e+09;2;-55;0.000706018;-0.0129401
2.674e+09;2;-55;0.00068412;-0.012822
2.6938e+09;2;-55;0.000663069;-0.012706
2.7136e+09;2;-55;0.000642824;-0.0125921
2.7334e+09;2;-55;0.00062335;-0.0124803
2.7532e+09;2;-55;0.00060461;-0.0123704
2.773e+09;2;-55;0.000586573;-0.0122626
2.7928e+09;2;-55;0.000569206;-0.0121566
2.8126e+09;2;-55;0.000552481;-0.0120525
2.8324e+09;2;-55;0.000536368;-0.0119502
2.8522e+09;2;-55;0.00052084;-0.0118497
2.872e+09;2;-55;0.000505874;-0.0117509
2.8918e+09;2;-55;0.000491443;-0.0116537
2.9116e+09;2;-55;0.000477526;-0.0115582
2.9314e+09;2;-55;0.000464101;-0.0114643
2.9512e+09;2;-55;0.000451146;-0.0113719
2.971e+09;2;-55;0.000438643;-0.0112811
2.9908e+09;2;-55;0.000426572;-0.0111917
3.0106e+09;2;-55;0.000414915;-0.0111038
3.0304e+09;2;-55;0.000403656;-0.0110173
3.0502e+09;2;-55;0.000392778;-0.0109322
3.07e+09;2;-55;0.000382266;-0.0108484
3.0898e+09;2;-55;0.000372105;-0.0107659
3.1096e+09;2;-55;0.000362281;-0.0106847
3.1294e+09;2;-55;0.000352781;-0.0106048
3.1492e+09;2;-55;0.000343591;-0.0105261
3.169e+09;2;-55;0.000334701;-0.0104485
3.1888e+09;2;-55;0.000326098;-0.0103722
3.2086e+09;2;-55;0.00031777;-0.010297
3.2284e+09;2;-55;0.000309709;-0.0102229
3.2482e+09;2;-55;0.000301902;-0.0101499
3.268e+09;2;-55;0.000294341;-0.010078
3.2878e+09;2;-55;0.000287017;-0.0100071
3.3076e+09;2;-55;0.00027992;-0.00993723
3.3274e+09;2;-55;0.000273043;-0.00986837
3.3472e+09;2;-55;0.000266376;-0.00980049
3.367e+09;2;-55;0.000259913;-0.00973357
3.3868e+09;2;-55;0.000253645;-0.00966759
3.4066e+09;2;-55;0.000247566;-0.00960252
3.4264e+09;2;-55;0.00024167;-0.00953836
3.4462e+09;2;-55;0.000235948;-0.00947507
3.466e+09;2;-55;0.000230396;-0.00941265
3.4858e+09;2;-55;0.000225007;-0.00935107
3.5056e+09;2;-55;0.000219775;-0.00929032
3.5254e+09;2;-55;0.000214695;-0.00923038
3.5452e+09;2;-55;0.000209762;-0.00917124
3.565e+09;2;-55;0.000204971;-0.00911288
3.5848e+09;2;-55;0.000200316;-0.00905527
3.6046e+09;2;-55;0.000195793;-0.00899842
3.6244e+09;2;-55;0.000191398;-0.0089423
3.6442e+09;2;-55;0.000187126;-0.0088869
3.664e+09;2;-55;0.000182973;-0.0088322
3.6838e+09;2;-55;0.000178935;-0.0087782
3.7036e+09;2;-55;0.000175009;-0.00872488
3.7234e+09;2;-55;0.00017119;-0.00867222
3.7432e+09;2;-55;0.000167475;-0.00862021
3.763e+09;2;-55;0.000163861;-0.00856885
3.7828e+09;2;-55;0.000160345;-0.00851812
3.8026e+09;2;-55;0.000156922;-0.008468
3.8224e+09;2;-55;0.000153591;-0.00841849
3.8422e+09;2;-55;0.000150348;-0.00836957
3.862e+09;2;-55;0.000147191;-0.00832124
3.8818e+09;2;-55;0.000144117;-0.00827349
3.9016e+09;2;-55;0.000141122;-0.00822629
3.9214e+09;2;-55;0.000138206;-0.00817965
3.9412e+09;2;-55;0.000135365;-0.00813355
3.961e+09;2;-55;0.000132597;-0.00808799
3.9808e+09;2;-55;0.000129899;-0.00804295
4.0006e+09;2;-55;0.00012727;-0.00799843
4.0204e+09;2;-55;0.000124708;-0.00795441
4.0402e+09;2;-55;0.00012221;-0.0079109
4.06e+09;2;-55;0.000119774;-0.00786787
4.0798e+09;2;-55;0.000117399;-0.00782532
4.0996e+09;2;-55;0.000115083;-0.00778324
4.1194e+09;2;-55;0.000112824;-0.00774163
4.1392e+09;2;-55;0.00011062;-0.00770048
4.159e+09;2;-55;0.000108471;-0.00765978
4.1788e+09;2;-55;0.000106373;-0.00761951
4.1986e+09;2;-55;0.000104326;-0.00757969
4.2184e+09;2;-55;0.000102328;-0.00754029
4.2382e+09;2;-55;0.000100378;-0.00750131
4.258e+09;2;-55;9.84748e-05;-0.00746274
4.2778e+09;2;-55;9.66163e-05;-0.00742459
4.2976e+09;2;-55;9.48017e-05;-0.00738683
4.3174e+09;2;-55;9.30296e-05;-0.00734947
4.3372e+09;2;-55;9.12989e-05;-0.00731249
4.357e+09;2;-55;8.96085e-05;-0.0072759
4.3768e+09;2;-55;8.79571e-05;-0.00723968
4.3966e+09;2;-55;8.63438e-05;-0.00720383
4.4164e+09;2;-55;8.47674e-05;-0.00716835
4.4362e+09;2;-55;8.3227e-05;-0.00713322
4.456e+09;2;-55;8.17216e-05;-0.00709845
4.4758e+09;2;-55;8.02501e-05;-0.00706403
4.4956e+09;2;-55;7.88118e-05;-0.00702995
4.5154e+09;2;-55;7.74057e-05;-0.00699621
4.5352e+09;2;-55;7.60309e-05;-0.00696279
4.555e+09;2;-55;7.46866e-05;-0.00692971
4.5748e+09;2;-55;7.3372e-05;-0.00689695
4.5946e+09;2;-55;7.20863e-05;-0.0068645
4.6144e+09;2;-55;7.08287e-05;-0.00683237
4.6342e+09;2;-55;6.95986e-05;-0.00680055
4.654e+09;2;-55;6.83951e-05;-0.00676903
4.6738e+09;2;-55;6.72177e-05;-0.00673781
4.6936e+09;2;-55;6.60655e-05;-0.00670689
4.7134e+09;2;-55;6.49381e-05;-0.00667625
4.7332e+09;2;-55;6.38346e-05;-0.00664591
4.753e+09;2;-55;6.27546e-05;-0.00661584
4.7728e+09;2;-55;6.16974e-05;-0.00658606
4.7926e+09;2;-55;6.06625e-05;-0.00655655
4.8124e+09;2;-55;5.96492e-05;-0.00652731
4.8322e+09;2;-55;5.86571e-05;-0.00649833
4.852e+09;2;-55;5.76856e-05;-0.00646962
4.8718e+09;2;-55;5.67342e-05;-0.00644117
4.8916e+09;2;-55;5.58024e-05;-0.00641298
4.9114e+09;2;-55;5.48897e-05;-0.00638504
4.9312e+09;2;-55;5.39957e-05;-0.00635735
4.951e+09;2;-55;5.31198e-05;-0.0063299
4.9708e+09;2;-55;5.22617e-05;-0.0063027
4.9906e+09;2;-55;5.1421e-05;-0.00627573
5.0104e+09;2;-55;5.05971e-05;-0.006249
5.0302e+09;2;-55;4.97897e-05;-0.00622251
5.05e+09;2;-55;4.89984e-05;-0.00619624
5.0698e+09;2;-55;4.82228e-05;-0.00617021
5.0896e+09;2;-55;4.74625e-05;-0.00614439
5.1094e+09;2;-55;4.67172e-05;-0.0061188
5.1292e+09;2;-55;4.59865e-05;-0.00609342
5.149e+09;2;-55;4.52701e-05;-0.00606826
5.1688e+09;2;-55;4.45677e-05;-0.00604331
5.1886e+09;2;-55;4.38788e-05;-0.00601857
5.2084e+09;2;-55;4.32033e-05;-0.00599404
5.2282e+09;2;-55;4.25407e-05;-0.00596971
5.248e+09;2;-55;4.18909e-05;-0.00594559
5.2678e+09;2;-55;4.12534e-05;-0.00592166
5.2876e+09;2;-55;4.06281e-05;-0.00589793
5.3074e+09;2;-55;4.00145e-05;-0.0058744
5.3272e+09;2;-55;3.94126e-05;-0.00585105
5.347e+09;2;-55;3.8822e-05;-0.0058279
5.3668e+09;2;-55;3.82424e-05;-0.00580493
5.3866e+09;2;-55;3.76737e-05;-0.00578215
5.4064e+09;2;-55;3.71155e-05;-0.00575955
5.4262e+09;2;-55;3.65676e-05;-0.00573713
5.446e+09;2;-55;3.60298e-05;-0.00571489
5.4658e+09;2;-55;3.55019e-05;-0.00569283
5.4856e+09;2;-55;3.49837e-05;-0.00567094
5.5054e+09;2;-55;3.44749e-05;-0.00564922
5.5252e+09;2;-55;3.39754e-05;-0.00562767
5.545e+09;2;-55;3.34849e-05;-0.00560629
5.5648e+09;2;-55;3.30032e-05;-0.00558507
5.5846e+09;2;-55;3.25302e-05;-0.00556402
5.6044e+09;2;-55;3.20657e-05;-0.00554313
5.6242e+09;2;-55;3.16095e-05;-0.0055224
5.644e+09;2;-55;3.11613e-05;-0.00550183
5.6638e+09;2;-55;3.07211e-05;-0.00548141
5.6836e+09;2;-55;3.02887e-05;-0.00546115
5.7034e+09;2;-55;2.98639e-05;-0.00544104
5.7232e+09;2;-55;2.94465e-05;-0.00542108
5.743e+09;2;-55;2.90364e-05;-0.00540128
5.7628e+09;2;-55;2.86334e-05;-0.00538162
5.7826e+09;2;-55;2.82374e-05;-0.0053621
5.8024e+09;2;-55;2.78483e-05;-0.00534273
5.8222e+09;2;-55;2.74658e-05;-0.0053235
5.842e+09;2;-55;2.70899e-05;-0.00530441
5.8618e+09;2;-55;2.67204e-05;-0.00528547
5.8816e+09;2;-55;2.63573e-05;-0.00526666
5.9014e+09;2;-55;2.60003e-05;-0.00524798
5.9212e+09;2;-55;2.56493e-05;-0.00522945
5.941e+09;2;-55;2.53043e-05;-0.00521104
5.9608e+09;2;-55;2.4965e-05;-0.00519277
5.9806e+09;2;-55;2.46314e-05;-0.00517462
6.0004e+09;2;-55;2.43034e-05;-0.00515661
6.0202e+09;2;-55;2.39809e-05;-0.00513873
6.04e+09;2;-55;2.36637e-05;-0.00512097
6.0598e+09;2;-55;2.33517e-05;-0.00510333
6.0796e+09;2;-55;2.30449e-05;-0.00508582
6.0994e+09;2;-55;2.27431e-05;-0.00506843
6.1192e+09;2;-55;2.24462e-05;-0.00505116
6.139e+09;2;-55;2.21542e-05;-0.00503402
6.1588e+09;2;-55;2.18669e-05;-0.00501699
6.1786e+09;2;-55;2.15843e-05;-0.00500007
6.1984e+09;2;-55;2.13063e-05;-0.00498328
6.2182e+09;2;-55;2.10327e-05;-0.0049666
6.238e+09;2;-55;2.07635e-05;-0.00495003
6.2578e+09;2;-55;2.04986e-05;-0.00493357
6.2776e+09;2;-55;2.02379e-05;-0.00491723
6.2974e+09;2;-55;1.99814e-05;-0.00490099
6.3172e+09;2;-55;1.97289e-05;-0.00488487
6.337e+09;2;-55;1.94804e-05;-0.00486885
6.3568e+09;2;-55;1.92358e-05;-0.00485294
6.3766e+09;2;-55;1.89951e-05;-0.00483714
6.3964e+09;2;-55;1.87581e-05;-0.00482144
6.4162e+09;2;-55;1.85248e-05;-0.00480584
6.436e+09;2;-55;1.82951e-05;-0.00479035
6.4558e+09;2;-55;1.8069e-05;-0.00477495
6.4756e+09;2;-55;1.78464e-05;-0.00475966
6.4954e+09;2;-55;1.76272e-05;-0.00474447
6.5152e+09;2;-55;1.74114e-05;-0.00472937
6.535e+09;2;-55;1.71989e-05;-0.00471438
6.5548e+09;2;-55;1.69896e-05;-0.00469948
6.5746e+09;2;-55;1.67834e-05;-0.00468467
6.5944e+09;2;-55;1.65805e-05;-0.00466996
6.6142e+09;2;-55;1.63805e-05;-0.00465535
6.634e+09;2;-55;1.61836e-05;-0.00464083
6.6538e+09;2;-55;1.59897e-05;-0.0046264
6.6736e+09;2;-55;1.57986e-05;-0.00461206
6.6934e+09;2;-55;1.56104e-05;-0.00459781
6.7132e+09;2;-55;1.5425e-05;-0.00458365
6.733e+09;2;-55;1.52424e-05;-0.00456958
6.7528e+09;2;-55;1.50624e-05;-0.00455559
6.7726e+09;2;-55;1.48851e-05;-0.00454169
6.7924e+09;2;-55;1.47104e-05;-0.00452788
6.8122e+09;2;-55;1.45383e-05;-0.00451416
6.832e+09;2;-55;1.43687e-05;-0.00450052
6.8518e+09;2;-55;1.42015e-05;-0.00448696
6.8716e+09;2;-55;1.40368e-05;-0.00447349
6.8914e+09;2;-55;1.38745e-05;-0.00446009
6.9112e+09;2;-55;1.37145e-05;-0.00444678
6.931e+09;2;-55;1.35568e-05;-0.00443355
6.9508e+09;2;-55;1.34014e-05;-0.0044204
6.9706e+09;2;-55;1.32482e-05;-0.00440733
6.9904e+09;2;-55;1.30972e-05;-0.00439434
7.0102e+09;2;-55;1.29483e-05;-0.00438142
7.03e+09;2;-55;1.28016e-05;-0.00436858
7.0498e+09;2;-55;1.26569e-05;-0.00435582
7.0696e+09;2;-55;1.25143e-05;-0.00434313
7.0894e+09;2;-55;1.23737e-05;-0.00433052
7.1092e+09;2;-55;1.2235e-05;-0.00431798
7.129e+09;2;-55;1.20983e-05;-0.00430552
7.1488e+09;2;-55;1.19635e-05;-0.00429313
7.1686e+09;2;-55;1.18306e-05;-0.00428081
7.1884e+09;2;-55;1.16995e-05;-0.00426856
7.2082e+09;2;-55;1.15702e-05;-0.00425639
7.228e+09;2;-55;1.14428e-05;-0.00424428
7.2478e+09;2;-55;1.1317e-05;-0.00423225
7.2676e+09;2;-55;1.1193e-05;-0.00422028
7.2874e+09;2;-55;1.10707e-05;-0.00420838
7.3072e+09;2;-55;1.09501e-05;-0.00419655
7.327e+09;2;-55;1.08311e-05;-0.00418479
7.3468e+09;2;-55;1.07137e-05;-0.00417309
7.3666e+09;2;-55;1.05979e-05;-0.00416146
7.3864e+09;2;-55;1.04837e-05;-0.0041499
7.4062e+09;2;-55;1.0371e-05;-0.0041384
7.426e+09;2;-55;1.02598e-05;-0.00412697
7.4458e+09;2;-55;1.01501e-05;-0.0041156
7.4656e+09;2;-55;1.00419e-05;-0.00410429
7.4854e+09;2;-55;9.93511e-06;-0.00409305
7.5052e+09;2;-55;9.82975e-06;-0.00408186
7.525e+09;2;-55;9.72577e-06;-0.00407074
7.5448e+09;2;-55;9.62318e-06;-0.00405969
7.5646e+09;2;-55;9.52193e-06;-0.00404869
7.5844e+09;2;-55;9.42201e-06;-0.00403775
7.6042e+09;2;-55;9.32341e-06;-0.00402687
7.624e+09;2;-55;9.22609e-06;-0.00401606
7.6438e+09;2;-55;9.13004e-06;-0.0040053
7.6636e+09;2;-55;9.03524e-06;-0.00399459
7.6834e+09;2;-55;8.94166e-06;-0.00398395
7.7032e+09;2;-55;8.8493e-06;-0.00397337
7.723e+09;2;-55;8.75813e-06;-0.00396284
7.7428e+09;2;-55;8.66813e-06;-0.00395236
7.7626e+09;2;-55;8.57929e-06;-0.00394195
7.7824e+09;2;-55;8.49159e-06;-0.00393159
7.8022e+09;2;-55;8.405e-06;-0.00392128
7.822e+09;2;-55;8.31952e-06;-0.00391103
7.8418e+09;2;-55;8.23512e-06;-0.00390083
7.8616e+09;2;-55;8.15179e-06;-0.00389069
7.8814e+09;2;-55;8.06952e-06;-0.0038806
7.9012e+09;2;-55;7.98828e-06;-0.00387056
7.921e+09;2;-55;7.90806e-06;-0.00386058
7.9408e+09;2;-55;7.82885e-06;-0.00385065
7.9606e+09;2;-55;7.75063e-06;-0.00384077
7.9804e+09;2;-55;7.67338e-06;-0.00383094
8.0002e+09;2;-55;7.5971e-06;-0.00382116
8.02e+09;2;-55;7.52176e-06;-0.00381143
8.0398e+09;2;-55;7.44736e-06;-0.00380175
8.0596e+09;2;-55;7.37387e-06;-0.00379213
8.0794e+09;2;-55;7.3013e-06;-0.00378255
8.0992e+09;2;-55;7.22961e-06;-0.00377302
8.119e+09;2;-55;7.1588e-06;-0.00376354
8.1388e+09;2;-55;7.08886e-06;-0.0037541
8.1586e+09;2;-55;7.01977e-06;-0.00374472
8.1784e+09;2;-55;6.95152e-06;-0.00373538
8.1982e+09;2;-55;6.8841e-06;-0.00372609
8.218e+09;2;-55;6.8175e-06;-0.00371684
8.2378e+09;2;-55;6.7517e-06;-0.00370765
8.2576e+09;2;-55;6.6867e-06;-0.0036985
8.2774e+09;2;-55;6.62247e-06;-0.00368939
8.2972e+09;2;-55;6.55902e-06;-0.00368033
8.317e+09;2;-55;6.49633e-06;-0.00367131
8.3368e+09;2;-55;6.43438e-06;-0.00366234
8.3566e+09;2;-55;6.37317e-06;-0.00365341
8.3764e+09;2;-55;6.31269e-06;-0.00364453
8.3962e+09;2;-55;6.25293e-06;-0.00363569
8.416e+09;2;-55;6.19387e-06;-0.0036269
8.4358e+09;2;-55;6.13551e-06;-0.00361814
8.4556e+09;2;-55;6.07783e-06;-0.00360943
8.4754e+09;2;-55;6.02084e-06;-0.00360076
8.4952e+09;2;-55;5.96451e-06;-0.00359214
8.515e+09;2;-55;5.90883e-06;-0.00358355
8.5348e+09;2;-55;5.85381e-06;-0.00357501
8.5546e+09;2;-55;5.79943e-06;-0.00356651
8.5744e+09;2;-55;5.74567e-06;-0.00355805
8.5942e+09;2;-55;5.69254e-06;-0.00354963
8.614e+09;2;-55;5.64003e-06;-0.00354125
8.6338e+09;2;-55;5.58812e-06;-0.00353291
8.6536e+09;2;-55;5.5368e-06;-0.00352461
8.6734e+09;2;-55;5.48607e-06;-0.00351635
8.6932e+09;2;-55;5.43593e-06;-0.00350812
8.713e+09;2;-55;5.38635e-06;-0.00349994
8.7328e+09;2;-55;5.33734e-06;-0.0034918
8.7526e+09;2;-55;5.28889e-06;-0.00348369
8.7724e+09;2;-55;5.24099e-06;-0.00347562
8.7922e+09;2;-55;5.19363e-06;-0.00346759
8.812e+09;2;-55;5.1468e-06;-0.0034596
8.8318e+09;2;-55;5.1005e-06;-0.00345164
8.8516e+09;2;-55;5.05472e-06;-0.00344372
8.8714e+09;2;-55;5.00945e-06;-0.00343584
8.8912e+09;2;-55;4.96469e-06;-0.003428
8.911e+09;2;-55;4.92043e-06;-0.00342019
8.9308e+09;2;-55;4.87666e-06;-0.00341241
8.9506e+09;2;-55;4.83338e-06;-0.00340467
8.9704e+09;2;-55;4.79058e-06;-0.00339697
8.9902e+09;2;-55;4.74825e-06;-0.0033893
9.01e+09;2;-55;4.70639e-06;-0.00338167
9.0298e+09;2;-55;4.66499e-06;-0.00337407
9.0496e+09;2;-55;4.62404e-06;-0.00336651
9.0694e+09;2;-55;4.58354e-06;-0.00335898
9.0892e+09;2;-55;4.54349e-06;-0.00335148
9.109e+09;2;-55;4.50387e-06;-0.00334402
9.1288e+09;2;-55;4.46469e-06;-0.00333659
9.1486e+09;2;-55;4.42592e-06;-0.0033292
9.1684e+09;2;-55;4.38758e-06;-0.00332184
9.1882e+09;2;-55;4.34966e-06;-0.00331451
9.208e+09;2;-55;4.31214e-06;-0.00330721
9.2278e+09;2;-55;4.27503e-06;-0.00329995
9.2476e+09;2;-55;4.23832e-06;-0.00329272
9.2674e+09;2;-55;4.202e-06;-0.00328552
9.2872e+09;2;-55;4.16607e-06;-0.00327835
9.307e+09;2;-55;4.13052e-06;-0.00327121
9.3268e+09;2;-55;4.09535e-06;-0.00326411
9.3466e+09;2;-55;4.06056e-06;-0.00325703
9.3664e+09;2;-55;4.02613e-06;-0.00324999
9.3862e+09;2;-55;3.99207e-06;-0.00324298
9.406e+09;2;-55;3.95837e-06;-0.00323599
9.4258e+09;2;-55;3.92502e-06;-0.00322904
9.4456e+09;2;-55;3.89203e-06;-0.00322212
9.4654e+09;2;-55;3.85938e-06;-0.00321523
9.4852e+09;2;-55;3.82707e-06;-0.00320837
9.505e+09;2;-55;3.7951e-06;-0.00320153
9.5248e+09;2;-55;3.76347e-06;-0.00319473
9.5446e+09;2;-55;3.73216e-06;-0.00318796
9.5644e+09;2;-55;3.70118e-06;-0.00318121
9.5842e+09;2;-55;3.67052e-06;-0.0031745
9.604e+09;2;-55;3.64018e-06;-0.00316781
9.6238e+09;2;-55;3.61015e-06;-0.00316115
9.6436e+09;2;-55;3.58043e-06;-0.00315452
9.6634e+09;2;-55;3.55101e-06;-0.00314792
9.6832e+09;2;-55;3.5219e-06;-0.00314134
9.703e+09;2;-55;3.49309e-06;-0.00313479
9.7228e+09;2;-55;3.46457e-06;-0.00312827
9.7426e+09;2;-55;3.43634e-06;-0.00312178
9.7624e+09;2;-55;3.40839e-06;-0.00311532
9.7822e+09;2;-55;3.38074e-06;-0.00310888
9.802e+09;2;-55;3.35336e-06;-0.00310247
9.8218e+09;2;-55;3.32626e-06;-0.00309608
9.8416e+09;2;-55;3.29943e-06;-0.00308972
9.8614e+09;2;-55;3.27287e-06;-0.00308339
9.8812e+09;2;-55;3.24658e-06;-0.00307708
9.901e+09;2;-55;3.22055e-06;-0.0030708
9.9208e+09;2;-55;3.19479e-06;-0.00306455
9.9406e+09;2;-55;3.16928e-06;-0.00305832
9.9604e+09;2;-55;3.14402e-06;-0.00305212
9.9802e+09;2;-55;3.11902e-06;-0.00304594
1e+10;2;-55;3.09426e-06;-0.00303979
1e+08;3;-55;0.0298587;-9.36455e-05
1.198e+08;3;-55;0.0299773;-0.000126822
1.396e+08;3;-55;0.0301172;-0.000168075
1.594e+08;3;-55;0.0302783;-0.000218879
1.792e+08;3;-55;0.0304605;-0.00028077
1.99e+08;3;-55;0.0306635;-0.000355352
2.188e+08;3;-55;0.0308872;-0.000444312
2.386e+08;3;-55;0.0311313;-0.000549418
2.584e+08;3;-55;0.0313954;-0.000672532
2.782e+08;3;-55;0.0316791;-0.000815611
2.98e+08;3;-55;0.0319816;-0.000980712
3.178e+08;3;-55;0.0323024;-0.00116999
3.376e+08;3;-55;0.0326405;-0.00138571
3.574e+08;3;-55;0.0329947;-0.00163021
3.772e+08;3;-55;0.0333637;-0.00190594
3.97e+08;3;-55;0.0337459;-0.0022154
4.168e+08;3;-55;0.0341393;-0.00256116
4.366e+08;3;-55;0.0345419;-0.00294579
4.564e+08;3;-55;0.0349508;-0.00337189
4.762e+08;3;-55;0.0353631;-0.00384196
4.96e+08;3;-55;0.0357754;-0.00435845
5.158e+08;3;-55;0.0361837;-0.00492359
5.356e+08;3;-55;0.0365836;-0.0055394
5.554e+08;3;-55;0.0369702;-0.00620754
5.752e+08;3;-55;0.037338;-0.00692927
5.95e+08;3;-55;0.0376813;-0.00770528
6.148e+08;3;-55;0.0379937;-0.00853564
6.346e+08;3;-55;0.0382685;-0.00941965
6.544e+08;3;-55;0.0384987;-0.0103557
6.742e+08;3;-55;0.0386773;-0.0113413
6.94e+08;3;-55;0.0387972;-0.0123727
7.138e+08;3;-55;0.0388514;-0.0134452
7.336e+08;3;-55;0.0388335;-0.014553
7.534e+08;3;-55;0.0387375;-0.0156889
7.732e+08;3;-55;0.0385584;-0.0168448
7.93e+08;3;-55;0.0382921;-0.0180118
8.128e+08;3;-55;0.037936;-0.0191798
8.326e+08;3;-55;0.0374888;-0.0203386
8.524e+08;3;-55;0.0369508;-0.0214774
8.722e+08;3;-55;0.036324;-0.0225855
8.92e+08;3;-55;0.0356118;-0.0236527
