"acfrequency";"number";"r Ganho";"i Ganho"
2.30144e+08;26;0.232028;0
2.31739e+08;26;0.235177;0
2.33346e+08;26;0.238368;0
2.34963e+08;26;0.2416;0
2.36592e+08;26;0.244875;0
2.38232e+08;26;0.248193;0
2.39883e+08;26;0.251554;0
2.41546e+08;26;0.254959;0
2.4322e+08;26;0.258408;0
2.44906e+08;26;0.261903;0
2.46604e+08;26;0.265443;0
2.48313e+08;26;0.269029;0
2.50035e+08;26;0.272662;0
2.51768e+08;26;0.276342;0
2.53513e+08;26;0.28007;0
2.5527e+08;26;0.283846;0
2.5704e+08;26;0.28767;0
2.58821e+08;26;0.291544;0
2.60615e+08;26;0.295468;0
2.62422e+08;26;0.299443;0
2.64241e+08;26;0.303468;0
2.66073e+08;26;0.307545;0
2.67917e+08;26;0.311675;0
2.69774e+08;26;0.315857;0
2.71644e+08;26;0.320093;0
2.73527e+08;26;0.324382;0
2.75423e+08;26;0.328726;0
2.77332e+08;26;0.333125;0
2.79254e+08;26;0.33758;0
2.8119e+08;26;0.342092;0
2.83139e+08;26;0.34666;0
2.85102e+08;26;0.351286;0
2.87078e+08;26;0.35597;0
2.89068e+08;26;0.360712;0
2.91072e+08;26;0.365514;0
2.93089e+08;26;0.370376;0
2.95121e+08;26;0.375299;0
2.97167e+08;26;0.380283;0
2.99226e+08;26;0.385328;0
3.01301e+08;26;0.390436;0
3.03389e+08;26;0.395607;0
3.05492e+08;26;0.400842;0
3.0761e+08;26;0.40614;0
3.09742e+08;26;0.411504;0
3.11889e+08;26;0.416933;0
3.14051e+08;26;0.422428;0
3.16228e+08;26;0.427989;0
3.1842e+08;26;0.433618;0
3.20627e+08;26;0.439315;0
3.22849e+08;26;0.44508;0
3.25087e+08;26;0.450914;0
3.27341e+08;26;0.456817;0
3.2961e+08;26;0.462791;0
3.31894e+08;26;0.468835;0
3.34195e+08;26;0.474951;0
3.36512e+08;26;0.481138;0
3.38844e+08;26;0.487398;0
3.41193e+08;26;0.493731;0
3.43558e+08;26;0.500137;0
3.45939e+08;26;0.506617;0
3.48337e+08;26;0.513171;0
3.50752e+08;26;0.5198;0
3.53183e+08;26;0.526505;0
3.55631e+08;26;0.533286;0
3.58096e+08;26;0.540143;0
3.60579e+08;26;0.547076;0
3.63078e+08;26;0.554087;0
3.65595e+08;26;0.561175;0
3.68129e+08;26;0.568342;0
3.70681e+08;26;0.575586;0
3.7325e+08;26;0.58291;0
3.75837e+08;26;0.590312;0
3.78443e+08;26;0.597793;0
3.81066e+08;26;0.605354;0
3.83707e+08;26;0.612995;0
3.86367e+08;26;0.620716;0
3.89045e+08;26;0.628516;0
3.91742e+08;26;0.636397;0
3.94457e+08;26;0.644359;0
3.97192e+08;26;0.652401;0
3.99945e+08;26;0.660523;0
4.02717e+08;26;0.668726;0
4.05509e+08;26;0.677009;0
4.08319e+08;26;0.685373;0
4.1115e+08;26;0.693817;0
4.14e+08;26;0.70234;0
4.16869e+08;26;0.710944;0
4.19759e+08;26;0.719627;0
4.22669e+08;26;0.728389;0
4.25598e+08;26;0.73723;0
4.28549e+08;26;0.746149;0
4.31519e+08;26;0.755146;0
4.3451e+08;26;0.76422;0
4.37522e+08;26;0.77337;0
4.40555e+08;26;0.782596;0
4.43609e+08;26;0.791897;0
4.46684e+08;26;0.801271;0
4.4978e+08;26;0.810719;0
4.52898e+08;26;0.820238;0
4.56037e+08;26;0.829827;0
4.59198e+08;26;0.839486;0
4.62381e+08;26;0.849213;0
4.65586e+08;26;0.859006;0
4.68813e+08;26;0.868863;0
4.72063e+08;26;0.878784;0
4.75335e+08;26;0.888765;0
4.7863e+08;26;0.898806;0
4.81948e+08;26;0.908903;0
4.85289e+08;26;0.919055;0
4.88652e+08;26;0.929259;0
4.9204e+08;26;0.939512;0
4.9545e+08;26;0.949812;0
4.98884e+08;26;0.960156;0
5.02343e+08;26;0.97054;0
5.05825e+08;26;0.980962;0
5.09331e+08;26;0.991418;0
5.12861e+08;26;1.0019;0
5.16416e+08;26;1.01242;0
5.19996e+08;26;1.02295;0
5.236e+08;26;1.0335;0
5.2723e+08;26;1.04407;0
5.30884e+08;26;1.05464;0
5.34564e+08;26;1.06522;0
5.3827e+08;26;1.07579;0
5.42001e+08;26;1.08636;0
5.45758e+08;26;1.09691;0
5.49541e+08;26;1.10744;0
5.5335e+08;26;1.11795;0
5.57186e+08;26;1.12842;0
5.61048e+08;26;1.13885;0
5.64937e+08;26;1.14924;0
5.68853e+08;26;1.15957;0
5.72796e+08;26;1.16983;0
5.76766e+08;26;1.18002;0
5.80764e+08;26;1.19013;0
5.8479e+08;26;1.20015;0
5.88844e+08;26;1.21006;0
5.92925e+08;26;1.21987;0
5.97035e+08;26;1.22955;0
6.01174e+08;26;1.23909;0
6.05341e+08;26;1.2485;0
6.09537e+08;26;1.25774;0
6.13762e+08;26;1.26682;0
6.18016e+08;26;1.2757;0
6.223e+08;26;1.2844;0
6.26614e+08;26;1.29288;0
6.30957e+08;26;1.30113;0
6.35331e+08;26;1.30914;0
6.39735e+08;26;1.31689;0
6.44169e+08;26;1.32437;0
6.48634e+08;26;1.33155;0
6.53131e+08;26;1.33842;0
6.57658e+08;26;1.34496;0
6.62217e+08;26;1.35115;0
6.66807e+08;26;1.35698;0
6.71429e+08;26;1.36241;0
6.76083e+08;26;1.36743;0
6.80769e+08;26;1.37202;0
6.85488e+08;26;1.37615;0
6.9024e+08;26;1.3798;0
6.95024e+08;26;1.38295;0
6.99842e+08;26;1.38556;0
7.04693e+08;26;1.38762;0
7.09578e+08;26;1.3891;0
7.14496e+08;26;1.38997;0
7.19449e+08;26;1.3902;0
7.24436e+08;26;1.38977;0
7.29458e+08;26;1.38864;0
7.34514e+08;26;1.38678;0
7.39605e+08;26;1.38417;0
7.44732e+08;26;1.38077;0
7.49894e+08;26;1.37655;0
7.55092e+08;26;1.37147;0
7.60326e+08;26;1.36551;0
7.65597e+08;26;1.35863;0
7.70903e+08;26;1.35079;0
7.76247e+08;26;1.34196;0
7.81628e+08;26;1.33211;0
7.87046e+08;26;1.32119;0
7.92501e+08;26;1.30918;0
7.97995e+08;26;1.29604;0
8.03526e+08;26;1.28172;0
8.09096e+08;26;1.26619;0
8.14704e+08;26;1.24942;0
8.20352e+08;26;1.23137;0
8.26038e+08;26;1.212;0
8.31764e+08;26;1.19127;0
8.37529e+08;26;1.16915;0
8.43335e+08;26;1.14561;0
8.4918e+08;26;1.12059;0
8.55067e+08;26;1.09408;0
8.60994e+08;26;1.06603;0
8.66962e+08;26;1.0364;0
8.72971e+08;26;1.00518;0
8.79023e+08;26;0.972316;0
8.85116e+08;26;0.937784;0
8.91251e+08;26;0.901553;0
8.97429e+08;26;0.863591;0
9.03649e+08;26;0.82387;0
9.09913e+08;26;0.782364;0
9.1622e+08;26;0.739046;0
9.22571e+08;26;0.693892;0
9.28966e+08;26;0.646879;0
9.35406e+08;26;0.597985;0
9.4189e+08;26;0.547192;0
9.48418e+08;26;0.494481;0
9.54993e+08;26;0.439837;0
9.61612e+08;26;0.383245;0
9.68278e+08;26;0.324694;0
9.7499e+08;26;0.264173;0
9.81748e+08;26;0.201675;0
9.88553e+08;26;0.137194;0
9.95405e+08;26;0.0707252;0
1.00231e+09;26;0.00226752;0
1.00925e+09;26;-0.068179;0
1.01625e+09;26;-0.140612;0
1.02329e+09;26;-0.215027;0
1.03039e+09;26;-0.291417;0
1.03753e+09;26;-0.369774;0
1.04472e+09;26;-0.450089;0
1.05196e+09;26;-0.532347;0
1.05925e+09;26;-0.616536;0
1.0666e+09;26;-0.702638;0
1.07399e+09;26;-0.790637;0
1.08143e+09;26;-0.880514;0
1.08893e+09;26;-0.972246;0
1.09648e+09;26;-1.06581;0
1.10408e+09;26;-1.16119;0
1.11173e+09;26;-1.25835;0
1.11944e+09;26;-1.35727;0
1.1272e+09;26;-1.45792;0
1.13501e+09;26;-1.56027;0
1.14288e+09;26;-1.6643;0
1.1508e+09;26;-1.76996;0
1.15878e+09;26;-1.87724;0
1.16681e+09;26;-1.9861;0
1.1749e+09;26;-2.09651;0
1.18304e+09;26;-2.20843;0
1.19124e+09;26;-2.32183;0
1.1995e+09;26;-2.43668;0
1.20781e+09;26;-2.55295;0
1.21619e+09;26;-2.67059;0
1.22462e+09;26;-2.78959;0
1.2331e+09;26;-2.9099;0
1.24165e+09;26;-3.03149;0
1.25026e+09;26;-3.15432;0
1.25893e+09;26;-3.27837;0
1.26765e+09;26;-3.40361;0
1.27644e+09;26;-3.52999;0
1.28529e+09;26;-3.65748;0
1.2942e+09;26;-3.78607;0
1.30317e+09;26;-3.91571;0
1.3122e+09;26;-4.04637;0
1.3213e+09;26;-4.17803;0
1.33045e+09;26;-4.31065;0
1.33968e+09;26;-4.44421;0
1.34896e+09;26;-4.57868;0
1.35831e+09;26;-4.71404;0
1.36773e+09;26;-4.85025;0
1.37721e+09;26;-4.98729;0
1.38676e+09;26;-5.12513;0
1.39637e+09;26;-5.26376;0
1.40605e+09;26;-5.40315;0
1.41579e+09;26;-5.54327;0
1.42561e+09;26;-5.68411;0
1.43549e+09;26;-5.82564;0
1.44544e+09;26;-5.96785;0
1.45546e+09;26;-6.11071;0
1.46555e+09;26;-6.25421;0
1.47571e+09;26;-6.39833;0
1.48594e+09;26;-6.54304;0
1.49624e+09;26;-6.68835;0
1.50661e+09;26;-6.83422;0
1.51705e+09;26;-6.98066;0
1.52757e+09;26;-7.12763;0
1.53815e+09;26;-7.27513;0
1.54882e+09;26;-7.42316;0
1.55955e+09;26;-7.57168;0
1.57036e+09;26;-7.7207;0
1.58125e+09;26;-7.87021;0
1.59221e+09;26;-8.02019;0
1.60325e+09;26;-8.17064;0
1.61436e+09;26;-8.32155;0
1.62555e+09;26;-8.47291;0
1.63682e+09;26;-8.62472;0
1.64816e+09;26;-8.77696;0
1.65959e+09;26;-8.92964;0
1.67109e+09;26;-9.08275;0
1.68267e+09;26;-9.23628;0
1.69434e+09;26;-9.39023;0
1.70608e+09;26;-9.5446;0
1.71791e+09;26;-9.69938;0
1.72982e+09;26;-9.85458;0
1.74181e+09;26;-10.0102;0
1.75388e+09;26;-10.1662;0
1.76604e+09;26;-10.3226;0
1.77828e+09;26;-10.4795;0
1.79061e+09;26;-10.6367;0
1.80302e+09;26;-10.7944;0
1.81552e+09;26;-10.9525;0
1.8281e+09;26;-11.111;0
1.84077e+09;26;-11.2699;0
1.85353e+09;26;-11.4293;0
1.86638e+09;26;-11.5891;0
1.87932e+09;26;-11.7493;0
1.89234e+09;26;-11.9099;0
1.90546e+09;26;-12.071;0
1.91867e+09;26;-12.2325;0
1.93197e+09;26;-12.3945;0
1.94536e+09;26;-12.557;0
1.95884e+09;26;-12.7199;0
1.97242e+09;26;-12.8833;0
1.98609e+09;26;-13.0472;0
1.99986e+09;26;-13.2115;0
2.01372e+09;26;-13.3764;0
2.02768e+09;26;-13.5418;0
2.04174e+09;26;-13.7077;0
2.05589e+09;26;-13.8741;0
2.07014e+09;26;-14.0411;0
2.08449e+09;26;-14.2087;0
2.09894e+09;26;-14.3768;0
2.11349e+09;26;-14.5455;0
2.12814e+09;26;-14.7147;0
2.14289e+09;26;-14.8846;0
2.15774e+09;26;-15.0551;0
2.1727e+09;26;-15.2263;0
2.18776e+09;26;-15.3981;0
2.20293e+09;26;-15.5706;0
2.2182e+09;26;-15.7437;0
2.23357e+09;26;-15.9176;0
2.24905e+09;26;-16.0922;0
2.26464e+09;26;-16.2675;0
2.28034e+09;26;-16.4436;0
2.29615e+09;26;-16.6204;0
2.31206e+09;26;-16.7981;0
2.32809e+09;26;-16.9766;0
2.34423e+09;26;-17.1559;0
2.36048e+09;26;-17.3361;0
2.37684e+09;26;-17.5172;0
2.39332e+09;26;-17.6992;0
2.40991e+09;26;-17.8822;0
2.42661e+09;26;-18.0661;0
2.44343e+09;26;-18.251;0
2.46037e+09;26;-18.437;0
2.47742e+09;26;-18.624;0
2.49459e+09;26;-18.8121;0
2.51189e+09;26;-19.0013;0
2.5293e+09;26;-19.1917;0
2.54683e+09;26;-19.3833;0
2.56448e+09;26;-19.5761;0
2.58226e+09;26;-19.7701;0
2.60016e+09;26;-19.9655;0
2.61818e+09;26;-20.1622;0
2.63633e+09;26;-20.3603;0
2.65461e+09;26;-20.5599;0
2.67301e+09;26;-20.7609;0
2.69153e+09;26;-20.9635;0
2.71019e+09;26;-21.1676;0
2.72898e+09;26;-21.3734;0
2.74789e+09;26;-21.5808;0
2.76694e+09;26;-21.79;0
2.78612e+09;26;-22.001;0
2.80543e+09;26;-22.2139;0
2.82488e+09;26;-22.4287;0
2.84446e+09;26;-22.6455;0
2.86418e+09;26;-22.8644;0
2.88403e+09;26;-23.0854;0
2.90402e+09;26;-23.3087;0
2.92415e+09;26;-23.5343;0
2.94442e+09;26;-23.7623;0
2.96483e+09;26;-23.9928;0
2.98538e+09;26;-24.2258;0
3.00608e+09;26;-24.4616;0
3.02691e+09;26;-24.7002;0
3.04789e+09;26;-24.9417;0
3.06902e+09;26;-25.1862;0
3.0903e+09;26;-25.4339;0
3.11172e+09;26;-25.685;0
3.13329e+09;26;-25.9394;0
3.155e+09;26;-26.1975;0
3.17687e+09;26;-26.4593;0
3.1989e+09;26;-26.7251;0
3.22107e+09;26;-26.995;0
3.2434e+09;26;-27.2692;0
3.26588e+09;26;-27.548;0
3.28852e+09;26;-27.8315;0
3.31131e+09;26;-28.1201;0
3.33426e+09;26;-28.4139;0
3.35738e+09;26;-28.7132;0
3.38065e+09;26;-29.0184;0
3.40408e+09;26;-29.3298;0
3.42768e+09;26;-29.6477;0
3.45144e+09;26;-29.9725;0
3.47536e+09;26;-30.3047;0
3.49945e+09;26;-30.6446;0
3.52371e+09;26;-30.9929;0
3.54813e+09;26;-31.3499;0
3.57273e+09;26;-31.7164;0
3.59749e+09;26;-32.0929;0
3.62243e+09;26;-32.4803;0
3.64754e+09;26;-32.8793;0
3.67282e+09;26;-33.2908;0
3.69828e+09;26;-33.7157;0
3.72392e+09;26;-34.1553;0
3.74973e+09;26;-34.6107;0
3.77572e+09;26;-35.0834;0
3.80189e+09;26;-35.575;0
3.82825e+09;26;-36.0872;0
3.85478e+09;26;-36.6222;0
3.8815e+09;26;-37.1823;0
3.90841e+09;26;-37.7703;0
3.9355e+09;26;-38.3893;0
3.96278e+09;26;-39.0431;0
3.99025e+09;26;-39.736;0
4.01791e+09;26;-40.4731;0
4.04576e+09;26;-41.2601;0
4.0738e+09;26;-42.104;0
4.10204e+09;26;-43.0125;0
4.13048e+09;26;-43.994;0
4.15911e+09;26;-45.0565;0
4.18794e+09;26;-46.2057;0
4.21697e+09;26;-47.4386;0
4.2462e+09;26;-48.7307;0
4.27563e+09;26;-50.0097;0
4.30527e+09;26;-51.117;0
4.33511e+09;26;-51.8003;0
4.36516e+09;26;-51.8368;0
4.39542e+09;26;-51.2386;0
4.42588e+09;26;-50.24;0
4.45656e+09;26;-49.0875;0
4.48745e+09;26;-47.931;0
4.51856e+09;26;-46.8373;0
4.54988e+09;26;-45.8282;0
4.58142e+09;26;-44.9053;0
4.61318e+09;26;-44.063;0
4.64515e+09;26;-43.2929;0
4.67735e+09;26;-42.5868;0
4.70977e+09;26;-41.9368;0
4.74242e+09;26;-41.3364;0
4.77529e+09;26;-40.7797;0
4.80839e+09;26;-40.2616;0
4.84172e+09;26;-39.7781;0
4.87528e+09;26;-39.3253;0
4.90908e+09;26;-38.9002;0
4.94311e+09;26;-38.5;0
4.97737e+09;26;-38.1224;0
5.01187e+09;26;-37.7654;0
5.04661e+09;26;-37.4272;0
5.08159e+09;26;-37.1061;0
5.11682e+09;26;-36.8008;0
5.15229e+09;26;-36.51;0
5.188e+09;26;-36.2327;0
5.22396e+09;26;-35.9679;0
5.26017e+09;26;-35.7147;0
5.29663e+09;26;-35.4723;0
5.33335e+09;26;-35.2399;0
5.37032e+09;26;-35.017;0
5.40754e+09;26;-34.8029;0
5.44503e+09;26;-34.5971;0
5.48277e+09;26;-34.3992;0
5.52077e+09;26;-34.2086;0
5.55904e+09;26;-34.0249;0
5.59758e+09;26;-33.8479;0
5.63638e+09;26;-33.677;0
5.67545e+09;26;-33.512;0
5.71479e+09;26;-33.3527;0
5.7544e+09;26;-33.1987;0
5.79429e+09;26;-33.0497;0
5.83445e+09;26;-32.9056;0
5.87489e+09;26;-32.7661;0
5.91562e+09;26;-32.6309;0
5.95662e+09;26;-32.5;0
5.99791e+09;26;-32.3731;0
6.03949e+09;26;-32.25;0
6.08135e+09;26;-32.1306;0
6.1235e+09;26;-32.0148;0
6.16595e+09;26;-31.9024;0
6.20869e+09;26;-31.7932;0
6.25173e+09;26;-31.6871;0
6.29506e+09;26;-31.5841;0
6.3387e+09;26;-31.484;0
6.38263e+09;26;-31.3867;0
6.42688e+09;26;-31.2921;0
6.47143e+09;26;-31.2;0
6.51628e+09;26;-31.1105;0
6.56145e+09;26;-31.0235;0
6.60693e+09;26;-30.9387;0
6.65273e+09;26;-30.8563;0
6.69885e+09;26;-30.776;0
6.74528e+09;26;-30.6979;0
6.79204e+09;26;-30.6218;0
6.83912e+09;26;-30.5477;0
6.88652e+09;26;-30.4755;0
6.93426e+09;26;-30.4052;0
6.98232e+09;26;-30.3368;0
7.03072e+09;26;-30.2701;0
7.07946e+09;26;-30.2051;0
7.12853e+09;26;-30.1418;0
7.17794e+09;26;-30.0801;0
7.2277e+09;26;-30.02;0
7.2778e+09;26;-29.9615;0
7.32825e+09;26;-29.9044;0
7.37904e+09;26;-29.8487;0
7.43019e+09;26;-29.7945;0
7.4817e+09;26;-29.7417;0
7.53356e+09;26;-29.6902;0
7.58578e+09;26;-29.6401;0
7.63836e+09;26;-29.5912;0
7.6913e+09;26;-29.5435;0
7.74462e+09;26;-29.4971;0
7.7983e+09;26;-29.4519;0
7.85236e+09;26;-29.4078;0
7.90679e+09;26;-29.3649;0
7.96159e+09;26;-29.3231;0
8.01678e+09;26;-29.2824;0
8.07235e+09;26;-29.2427;0
8.12831e+09;26;-29.2041;0
8.18465e+09;26;-29.1665;0
8.24138e+09;26;-29.1298;0
8.29851e+09;26;-29.0942;0
8.35603e+09;26;-29.0595;0
8.41395e+09;26;-29.0258;0
8.47227e+09;26;-28.993;0
8.531e+09;26;-28.961;0
8.59014e+09;26;-28.93;0
8.64968e+09;26;-28.8998;0
8.70964e+09;26;-28.8705;0
8.77001e+09;26;-28.842;0
8.8308e+09;26;-28.8143;0
8.89201e+09;26;-28.7874;0
8.95365e+09;26;-28.7613;0
9.01571e+09;26;-28.736;0
9.07821e+09;26;-28.7115;0
9.14113e+09;26;-28.6877;0
9.2045e+09;26;-28.6646;0
9.2683e+09;26;-28.6423;0
9.33254e+09;26;-28.6206;0
9.39723e+09;26;-28.5997;0
9.46237e+09;26;-28.5795;0
9.52796e+09;26;-28.5599;0
9.59401e+09;26;-28.541;0
9.66051e+09;26;-28.5228;0
9.72747e+09;26;-28.5052;0
9.7949e+09;26;-28.4882;0
9.86279e+09;26;-28.4719;0
9.93116e+09;26;-28.4562;0
1e+10;26;-28.4411;0
1e+07;27;0.000477856;0
1.00693e+07;27;0.000484503;0
1.01391e+07;27;0.000491243;0
1.02094e+07;27;0.000498077;0
1.02802e+07;27;0.000505006;0
1.03514e+07;27;0.000512031;0
1.04232e+07;27;0.000519154;0
1.04954e+07;27;0.000526375;0
1.05682e+07;27;0.000533698;0
1.06414e+07;27;0.000541122;0
1.07152e+07;27;0.000548649;0
1.07895e+07;27;0.000556282;0
1.08643e+07;27;0.00056402;0
1.09396e+07;27;0.000571866;0
1.10154e+07;27;0.000579821;0
1.10917e+07;27;0.000587887;0
1.11686e+07;27;0.000596065;0
1.1246e+07;27;0.000604356;0
1.1324e+07;27;0.000612764;0
1.14025e+07;27;0.000621288;0
1.14815e+07;27;0.00062993;0
1.15611e+07;27;0.000638693;0
1.16413e+07;27;0.000647578;0
1.1722e+07;27;0.000656586;0
1.18032e+07;27;0.00066572;0
1.1885e+07;27;0.00067498;0
1.19674e+07;27;0.00068437;0
1.20504e+07;27;0.00069389;0
1.21339e+07;27;0.000703542;0
1.2218e+07;27;0.000713329;0
1.23027e+07;27;0.000723252;0
1.2388e+07;27;0.000733313;0
1.24738e+07;27;0.000743514;0
1.25603e+07;27;0.000753856;0
1.26474e+07;27;0.000764343;0
1.2735e+07;27;0.000774975;0
1.28233e+07;27;0.000785756;0
1.29122e+07;27;0.000796686;0
1.30017e+07;27;0.000807769;0
1.30918e+07;27;0.000819005;0
1.31826e+07;27;0.000830398;0
1.32739e+07;27;0.000841949;0
1.3366e+07;27;0.000853661;0
1.34586e+07;27;0.000865536;0
1.35519e+07;27;0.000877576;0
1.36458e+07;27;0.000889784;0
1.37404e+07;27;0.000902161;0
1.38357e+07;27;0.00091471;0
1.39316e+07;27;0.000927434;0
1.40281e+07;27;0.000940335;0
1.41254e+07;27;0.000953416;0
1.42233e+07;27;0.000966678;0
1.43219e+07;27;0.000980125;0
1.44212e+07;27;0.000993759;0
1.45211e+07;27;0.00100758;0
1.46218e+07;27;0.0010216;0
1.47231e+07;27;0.00103581;0
1.48252e+07;27;0.00105022;0
1.49279e+07;27;0.00106483;0
1.50314e+07;27;0.00107964;0
1.51356e+07;27;0.00109466;0
1.52405e+07;27;0.00110988;0
1.53462e+07;27;0.00112532;0
1.54525e+07;27;0.00114098;0
1.55597e+07;27;0.00115685;0
1.56675e+07;27;0.00117294;0
1.57761e+07;27;0.00118926;0
1.58855e+07;27;0.0012058;0
1.59956e+07;27;0.00122257;0
1.61065e+07;27;0.00123958;0
1.62181e+07;27;0.00125682;0
1.63305e+07;27;0.0012743;0
1.64437e+07;27;0.00129203;0
1.65577e+07;27;0.00131;0
1.66725e+07;27;0.00132822;0
1.6788e+07;27;0.0013467;0
1.69044e+07;27;0.00136543;0
1.70216e+07;27;0.00138442;0
1.71396e+07;27;0.00140368;0
1.72584e+07;27;0.00142321;0
1.7378e+07;27;0.001443;0
1.74985e+07;27;0.00146308;0
1.76198e+07;27;0.00148343;0
1.77419e+07;27;0.00150406;0
1.78649e+07;27;0.00152498;0
1.79887e+07;27;0.00154619;0
1.81134e+07;27;0.0015677;0
1.8239e+07;27;0.00158951;0
1.83654e+07;27;0.00161162;0
1.84927e+07;27;0.00163404;0
1.86209e+07;27;0.00165676;0
1.87499e+07;27;0.00167981;0
1.88799e+07;27;0.00170317;0
1.90108e+07;27;0.00172687;0
1.91426e+07;27;0.00175089;0
1.92752e+07;27;0.00177524;0
1.94089e+07;27;0.00179993;0
1.95434e+07;27;0.00182497;0
1.96789e+07;27;0.00185035;0
1.98153e+07;27;0.00187609;0
1.99526e+07;27;0.00190219;0
2.00909e+07;27;0.00192865;0
2.02302e+07;27;0.00195547;0
2.03704e+07;27;0.00198267;0
2.05116e+07;27;0.00201025;0
2.06538e+07;27;0.00203821;0
2.0797e+07;27;0.00206656;0
2.09411e+07;27;0.0020953;0
2.10863e+07;27;0.00212445;0
2.12324e+07;27;0.002154;0
2.13796e+07;27;0.00218396;0
2.15278e+07;27;0.00221434;0
2.1677e+07;27;0.00224514;0
2.18273e+07;27;0.00227636;0
2.19786e+07;27;0.00230803;0
2.21309e+07;27;0.00234013;0
2.22844e+07;27;0.00237268;0
2.24388e+07;27;0.00240568;0
2.25944e+07;27;0.00243914;0
2.2751e+07;27;0.00247306;0
2.29087e+07;27;0.00250746;0
2.30675e+07;27;0.00254234;0
2.32274e+07;27;0.0025777;0
2.33884e+07;27;0.00261355;0
2.35505e+07;27;0.0026499;0
2.37137e+07;27;0.00268676;0
2.38781e+07;27;0.00272413;0
2.40436e+07;27;0.00276202;0
2.42103e+07;27;0.00280043;0
2.43781e+07;27;0.00283938;0
2.45471e+07;27;0.00287888;0
2.47172e+07;27;0.00291892;0
2.48886e+07;27;0.00295951;0
2.50611e+07;27;0.00300068;0
2.52348e+07;27;0.00304241;0
2.54097e+07;27;0.00308473;0
2.55859e+07;27;0.00312763;0
2.57632e+07;27;0.00317113;0
2.59418e+07;27;0.00321523;0
2.61216e+07;27;0.00325995;0
2.63027e+07;27;0.00330529;0
2.6485e+07;27;0.00335126;0
2.66686e+07;27;0.00339787;0
2.68534e+07;27;0.00344513;0
2.70396e+07;27;0.00349304;0
2.7227e+07;27;0.00354162;0
2.74157e+07;27;0.00359088;0
2.76058e+07;27;0.00364082;0
2.77971e+07;27;0.00369146;0
2.79898e+07;27;0.0037428;0
2.81838e+07;27;0.00379485;0
2.83792e+07;27;0.00384763;0
2.85759e+07;27;0.00390114;0
2.8774e+07;27;0.00395539;0
2.89734e+07;27;0.0040104;0
2.91743e+07;27;0.00406618;0
2.93765e+07;27;0.00412273;0
2.95801e+07;27;0.00418006;0
2.97852e+07;27;0.00423819;0
2.99916e+07;27;0.00429714;0
3.01995e+07;27;0.0043569;0
3.04089e+07;27;0.00441749;0
3.06196e+07;27;0.00447892;0
3.08319e+07;27;0.00454121;0
3.10456e+07;27;0.00460436;0
3.12608e+07;27;0.00466839;0
3.14775e+07;27;0.00473332;0
3.16957e+07;27;0.00479914;0
3.19154e+07;27;0.00486588;0
3.21366e+07;27;0.00493355;0
3.23594e+07;27;0.00500216;0
3.25837e+07;27;0.00507172;0
3.28095e+07;27;0.00514225;0
3.3037e+07;27;0.00521375;0
3.3266e+07;27;0.00528626;0
3.34965e+07;27;0.00535977;0
3.37287e+07;27;0.0054343;0
3.39625e+07;27;0.00550987;0
3.41979e+07;27;0.00558649;0
3.4435e+07;27;0.00566417;0
3.46737e+07;27;0.00574294;0
3.4914e+07;27;0.0058228;0
3.5156e+07;27;0.00590377;0
3.53997e+07;27;0.00598586;0
3.56451e+07;27;0.0060691;0
3.58922e+07;27;0.00615349;0
3.6141e+07;27;0.00623905;0
3.63915e+07;27;0.00632581;0
3.66438e+07;27;0.00641377;0
3.68978e+07;27;0.00650295;0
3.71535e+07;27;0.00659338;0
3.74111e+07;27;0.00668505;0
3.76704e+07;27;0.00677801;0
3.79315e+07;27;0.00687225;0
3.81944e+07;27;0.00696781;0
3.84592e+07;27;0.00706469;0
3.87258e+07;27;0.00716292;0
3.89942e+07;27;0.00726251;0
3.92645e+07;27;0.00736349;0
3.95367e+07;27;0.00746587;0
3.98107e+07;27;0.00756968;0
4.00867e+07;27;0.00767493;0
4.03645e+07;27;0.00778164;0
4.06443e+07;27;0.00788983;0
4.09261e+07;27;0.00799952;0
4.12098e+07;27;0.00811074;0
4.14954e+07;27;0.00822351;0
4.1783e+07;27;0.00833784;0
4.20727e+07;27;0.00845376;0
4.23643e+07;27;0.00857129;0
4.2658e+07;27;0.00869046;0
4.29536e+07;27;0.00881128;0
4.32514e+07;27;0.00893378;0
4.35512e+07;27;0.00905798;0
4.38531e+07;27;0.0091839;0
4.4157e+07;27;0.00931158;0
4.44631e+07;27;0.00944103;0
4.47713e+07;27;0.00957227;0
4.50817e+07;27;0.00970535;0
4.53942e+07;27;0.00984027;0
4.57088e+07;27;0.00997706;0
4.60257e+07;27;0.0101158;0
4.63447e+07;27;0.0102564;0
4.66659e+07;27;0.0103989;0
4.69894e+07;27;0.0105435;0
4.73151e+07;27;0.0106901;0
4.76431e+07;27;0.0108387;0
4.79733e+07;27;0.0109893;0
4.83059e+07;27;0.0111421;0
4.86407e+07;27;0.011297;0
4.89779e+07;27;0.011454;0
4.93174e+07;27;0.0116132;0
4.96592e+07;27;0.0117746;0
5.00035e+07;27;0.0119383;0
5.03501e+07;27;0.0121042;0
5.06991e+07;27;0.0122724;0
5.10505e+07;27;0.012443;0
5.14044e+07;27;0.012616;0
5.17607e+07;27;0.0127913;0
5.21195e+07;27;0.0129691;0
5.24807e+07;27;0.0131493;0
5.28445e+07;27;0.0133321;0
5.32108e+07;27;0.0135174;0
5.35797e+07;27;0.0137052;0
