"acfrequency";"r Ganho";"i Ganho"
3.85478e+07;1.00002;-0.0379559
3.86367e+07;1.00002;-0.0380436
3.87258e+07;1.00002;-0.0381316
3.8815e+07;1.00002;-0.0382198
3.89045e+07;1.00002;-0.0383081
3.89942e+07;1.00002;-0.0383967
3.90841e+07;1.00002;-0.0384855
3.91742e+07;1.00002;-0.0385745
3.92645e+07;1.00002;-0.0386637
3.9355e+07;1.00002;-0.0387531
3.94457e+07;1.00002;-0.0388427
3.95367e+07;1.00002;-0.0389325
3.96278e+07;1.00002;-0.0390225
3.97192e+07;1.00002;-0.0391128
3.98107e+07;1.00002;-0.0392032
3.99025e+07;1.00002;-0.0392939
3.99945e+07;1.00002;-0.0393848
4.00867e+07;1.00002;-0.0394758
4.01791e+07;1.00002;-0.0395671
4.02717e+07;1.00002;-0.0396586
4.03645e+07;1.00002;-0.0397504
4.04576e+07;1.00002;-0.0398423
4.05509e+07;1.00002;-0.0399344
4.06443e+07;1.00002;-0.0400268
4.0738e+07;1.00002;-0.0401194
4.08319e+07;1.00002;-0.0402122
4.09261e+07;1.00002;-0.0403052
4.10204e+07;1.00002;-0.0403984
4.1115e+07;1.00002;-0.0404918
4.12098e+07;1.00002;-0.0405855
4.13048e+07;1.00002;-0.0406794
4.14e+07;1.00002;-0.0407735
4.14954e+07;1.00002;-0.0408678
4.15911e+07;1.00002;-0.0409623
4.16869e+07;1.00002;-0.0410571
4.1783e+07;1.00002;-0.041152
4.18794e+07;1.00002;-0.0412472
4.19759e+07;1.00002;-0.0413427
4.20727e+07;1.00002;-0.0414383
4.21697e+07;1.00002;-0.0415342
4.22669e+07;1.00002;-0.0416302
4.23643e+07;1.00002;-0.0417265
4.2462e+07;1.00002;-0.0418231
4.25598e+07;1.00002;-0.0419198
4.2658e+07;1.00002;-0.0420168
4.27563e+07;1.00002;-0.042114
4.28549e+07;1.00002;-0.0422115
4.29536e+07;1.00002;-0.0423091
4.30527e+07;1.00002;-0.042407
4.31519e+07;1.00002;-0.0425051
4.32514e+07;1.00002;-0.0426035
4.33511e+07;1.00002;-0.0427021
4.3451e+07;1.00002;-0.0428009
4.35512e+07;1.00002;-0.0428999
4.36516e+07;1.00002;-0.0429992
4.37522e+07;1.00002;-0.0430987
4.38531e+07;1.00002;-0.0431984
4.39542e+07;1.00002;-0.0432984
4.40555e+07;1.00002;-0.0433986
4.4157e+07;1.00003;-0.043499
4.42588e+07;1.00003;-0.0435997
4.43609e+07;1.00003;-0.0437006
4.44631e+07;1.00003;-0.0438017
4.45656e+07;1.00003;-0.0439031
4.46684e+07;1.00003;-0.0440047
4.47713e+07;1.00003;-0.0441065
4.48745e+07;1.00003;-0.0442086
4.4978e+07;1.00003;-0.0443109
4.50817e+07;1.00003;-0.0444135
4.51856e+07;1.00003;-0.0445163
4.52898e+07;1.00003;-0.0446193
4.53942e+07;1.00003;-0.0447226
4.54988e+07;1.00003;-0.0448261
4.56037e+07;1.00003;-0.0449299
4.57088e+07;1.00003;-0.0450339
4.58142e+07;1.00003;-0.0451382
4.59198e+07;1.00003;-0.0452426
4.60257e+07;1.00003;-0.0453474
4.61318e+07;1.00003;-0.0454524
4.62381e+07;1.00003;-0.0455576
4.63447e+07;1.00003;-0.0456631
4.64515e+07;1.00003;-0.0457688
4.65586e+07;1.00003;-0.0458747
4.66659e+07;1.00003;-0.0459809
4.67735e+07;1.00003;-0.0460874
4.68813e+07;1.00003;-0.0461941
4.69894e+07;1.00003;-0.0463011
4.70977e+07;1.00003;-0.0464083
4.72063e+07;1.00003;-0.0465157
4.73151e+07;1.00003;-0.0466234
4.74242e+07;1.00003;-0.0467314
4.75335e+07;1.00003;-0.0468396
4.76431e+07;1.00003;-0.0469481
4.77529e+07;1.00003;-0.0470568
4.7863e+07;1.00003;-0.0471657
4.79733e+07;1.00003;-0.047275
4.80839e+07;1.00003;-0.0473844
4.81948e+07;1.00003;-0.0474942
4.83059e+07;1.00003;-0.0476042
4.84172e+07;1.00003;-0.0477144
4.85289e+07;1.00003;-0.0478249
4.86407e+07;1.00003;-0.0479357
4.87528e+07;1.00003;-0.0480467
4.88652e+07;1.00003;-0.048158
4.89779e+07;1.00003;-0.0482696
4.90908e+07;1.00003;-0.0483814
4.9204e+07;1.00003;-0.0484934
4.93174e+07;1.00003;-0.0486058
4.94311e+07;1.00003;-0.0487183
4.9545e+07;1.00003;-0.0488312
4.96592e+07;1.00003;-0.0489443
4.97737e+07;1.00003;-0.0490577
4.98884e+07;1.00003;-0.0491713
5.00035e+07;1.00003;-0.0492853
5.01187e+07;1.00003;-0.0493994
5.02343e+07;1.00003;-0.0495139
5.03501e+07;1.00003;-0.0496286
5.04661e+07;1.00003;-0.0497436
5.05825e+07;1.00003;-0.0498588
5.06991e+07;1.00003;-0.0499744
5.08159e+07;1.00003;-0.0500902
5.09331e+07;1.00003;-0.0502062
5.10505e+07;1.00003;-0.0503226
5.11682e+07;1.00003;-0.0504392
5.12861e+07;1.00003;-0.0505561
5.14044e+07;1.00003;-0.0506732
5.15229e+07;1.00003;-0.0507906
5.16416e+07;1.00003;-0.0509083
5.17607e+07;1.00003;-0.0510263
5.188e+07;1.00003;-0.0511446
5.19996e+07;1.00003;-0.0512631
5.21195e+07;1.00003;-0.0513819
5.22396e+07;1.00003;-0.051501
5.236e+07;1.00003;-0.0516204
5.24807e+07;1.00003;-0.05174
5.26017e+07;1.00003;-0.05186
5.2723e+07;1.00003;-0.0519802
5.28445e+07;1.00003;-0.0521007
5.29663e+07;1.00003;-0.0522214
5.30884e+07;1.00003;-0.0523425
5.32108e+07;1.00003;-0.0524638
5.33335e+07;1.00003;-0.0525854
5.34564e+07;1.00003;-0.0527074
5.35797e+07;1.00003;-0.0528296
5.37032e+07;1.00003;-0.052952
5.3827e+07;1.00003;-0.0530748
5.39511e+07;1.00003;-0.0531979
5.40754e+07;1.00003;-0.0533212
5.42001e+07;1.00003;-0.0534448
5.4325e+07;1.00004;-0.0535688
5.44503e+07;1.00004;-0.053693
5.45758e+07;1.00004;-0.0538175
5.47016e+07;1.00004;-0.0539423
5.48277e+07;1.00004;-0.0540674
5.49541e+07;1.00004;-0.0541928
5.50808e+07;1.00004;-0.0543184
5.52077e+07;1.00004;-0.0544444
5.5335e+07;1.00004;-0.0545707
5.54626e+07;1.00004;-0.0546973
5.55904e+07;1.00004;-0.0548241
5.57186e+07;1.00004;-0.0549513
5.5847e+07;1.00004;-0.0550787
5.59758e+07;1.00004;-0.0552065
5.61048e+07;1.00004;-0.0553346
5.62341e+07;1.00004;-0.0554629
5.63638e+07;1.00004;-0.0555916
5.64937e+07;1.00004;-0.0557205
5.66239e+07;1.00004;-0.0558498
5.67545e+07;1.00004;-0.0559794
5.68853e+07;1.00004;-0.0561092
5.70164e+07;1.00004;-0.0562394
5.71479e+07;1.00004;-0.0563699
5.72796e+07;1.00004;-0.0565007
5.74116e+07;1.00004;-0.0566318
5.7544e+07;1.00004;-0.0567632
5.76766e+07;1.00004;-0.0568949
5.78096e+07;1.00004;-0.057027
5.79429e+07;1.00004;-0.0571593
5.80764e+07;1.00004;-0.0572919
5.82103e+07;1.00004;-0.0574249
5.83445e+07;1.00004;-0.0575582
5.8479e+07;1.00004;-0.0576918
5.86138e+07;1.00004;-0.0578257
5.87489e+07;1.00004;-0.0579599
5.88844e+07;1.00004;-0.0580944
5.90201e+07;1.00004;-0.0582292
5.91562e+07;1.00004;-0.0583644
5.92925e+07;1.00004;-0.0584999
5.94292e+07;1.00004;-0.0586357
5.95662e+07;1.00004;-0.0587718
5.97035e+07;1.00004;-0.0589082
5.98412e+07;1.00004;-0.059045
5.99791e+07;1.00004;-0.0591821
6.01174e+07;1.00004;-0.0593195
6.0256e+07;1.00004;-0.0594572
6.03949e+07;1.00004;-0.0595953
6.05341e+07;1.00004;-0.0597337
6.06736e+07;1.00004;-0.0598724
6.08135e+07;1.00004;-0.0600114
6.09537e+07;1.00004;-0.0601508
6.10942e+07;1.00004;-0.0602905
6.1235e+07;1.00004;-0.0604305
6.13762e+07;1.00004;-0.0605708
6.15177e+07;1.00004;-0.0607115
6.16595e+07;1.00004;-0.0608525
6.18016e+07;1.00004;-0.0609938
6.19441e+07;1.00004;-0.0611355
6.20869e+07;1.00004;-0.0612775
6.223e+07;1.00004;-0.0614199
6.23735e+07;1.00004;-0.0615626
6.25173e+07;1.00004;-0.0617056
6.26614e+07;1.00004;-0.0618489
6.28058e+07;1.00004;-0.0619926
6.29506e+07;1.00004;-0.0621366
6.30957e+07;1.00004;-0.062281
6.32412e+07;1.00004;-0.0624257
6.3387e+07;1.00004;-0.0625708
6.35331e+07;1.00004;-0.0627162
6.36796e+07;1.00004;-0.0628619
6.38263e+07;1.00004;-0.063008
6.39735e+07;1.00004;-0.0631544
6.4121e+07;1.00004;-0.0633012
6.42688e+07;1.00004;-0.0634483
6.44169e+07;1.00004;-0.0635958
6.45654e+07;1.00004;-0.0637436
6.47143e+07;1.00004;-0.0638918
6.48634e+07;1.00005;-0.0640403
6.5013e+07;1.00005;-0.0641891
6.51628e+07;1.00005;-0.0643383
6.53131e+07;1.00005;-0.0644879
6.54636e+07;1.00005;-0.0646378
6.56145e+07;1.00005;-0.0647881
6.57658e+07;1.00005;-0.0649388
6.59174e+07;1.00005;-0.0650897
6.60693e+07;1.00005;-0.0652411
6.62217e+07;1.00005;-0.0653928
6.63743e+07;1.00005;-0.0655448
6.65273e+07;1.00005;-0.0656973
6.66807e+07;1.00005;-0.0658501
6.68344e+07;1.00005;-0.0660032
6.69885e+07;1.00005;-0.0661567
6.71429e+07;1.00005;-0.0663106
6.72977e+07;1.00005;-0.0664648
6.74528e+07;1.00005;-0.0666194
6.76083e+07;1.00005;-0.0667744
6.77642e+07;1.00005;-0.0669297
6.79204e+07;1.00005;-0.0670854
6.80769e+07;1.00005;-0.0672415
6.82339e+07;1.00005;-0.0673979
6.83912e+07;1.00005;-0.0675547
6.85488e+07;1.00005;-0.0677119
6.87068e+07;1.00005;-0.0678694
6.88652e+07;1.00005;-0.0680274
6.9024e+07;1.00005;-0.0681857
6.91831e+07;1.00005;-0.0683443
6.93426e+07;1.00005;-0.0685034
6.95024e+07;1.00005;-0.0686628
6.96627e+07;1.00005;-0.0688226
6.98232e+07;1.00005;-0.0689828
6.99842e+07;1.00005;-0.0691434
7.01455e+07;1.00005;-0.0693043
7.03072e+07;1.00005;-0.0694656
7.04693e+07;1.00005;-0.0696274
7.06318e+07;1.00005;-0.0697894
7.07946e+07;1.00005;-0.0699519
7.09578e+07;1.00005;-0.0701148
7.11214e+07;1.00005;-0.070278
7.12853e+07;1.00005;-0.0704417
7.14496e+07;1.00005;-0.0706057
7.16143e+07;1.00005;-0.0707701
7.17794e+07;1.00005;-0.0709349
7.19449e+07;1.00005;-0.0711001
7.21107e+07;1.00005;-0.0712657
7.2277e+07;1.00005;-0.0714317
7.24436e+07;1.00005;-0.0715981
7.26106e+07;1.00005;-0.0717649
7.2778e+07;1.00005;-0.071932
7.29458e+07;1.00005;-0.0720996
7.31139e+07;1.00005;-0.0722676
7.32825e+07;1.00005;-0.0724359
7.34514e+07;1.00005;-0.0726047
7.36207e+07;1.00005;-0.0727739
7.37904e+07;1.00005;-0.0729434
7.39605e+07;1.00005;-0.0731134
7.4131e+07;1.00005;-0.0732838
7.43019e+07;1.00005;-0.0734546
7.44732e+07;1.00005;-0.0736257
7.46449e+07;1.00005;-0.0737973
7.4817e+07;1.00005;-0.0739693
7.49894e+07;1.00005;-0.0741418
7.51623e+07;1.00005;-0.0743146
7.53356e+07;1.00005;-0.0744878
7.55092e+07;1.00005;-0.0746615
7.56833e+07;1.00005;-0.0748355
7.58578e+07;1.00005;-0.07501
7.60326e+07;1.00005;-0.0751849
7.62079e+07;1.00005;-0.0753602
7.63836e+07;1.00005;-0.075536
7.65597e+07;1.00005;-0.0757121
7.67361e+07;1.00005;-0.0758887
7.6913e+07;1.00005;-0.0760657
7.70903e+07;1.00005;-0.0762431
7.72681e+07;1.00005;-0.0764209
7.74462e+07;1.00005;-0.0765992
7.76247e+07;1.00005;-0.0767778
7.78037e+07;1.00005;-0.076957
7.7983e+07;1.00005;-0.0771365
7.81628e+07;1.00005;-0.0773165
7.8343e+07;1.00005;-0.0774969
7.85236e+07;1.00005;-0.0776777
7.87046e+07;1.00005;-0.0778589
7.8886e+07;1.00005;-0.0780406
7.90679e+07;1.00005;-0.0782228
7.92501e+07;1.00005;-0.0784053
7.94328e+07;1.00005;-0.0785883
7.96159e+07;1.00005;-0.0787718
7.97995e+07;1.00005;-0.0789556
7.99834e+07;1.00006;-0.07914
8.01678e+07;1.00006;-0.0793247
8.03526e+07;1.00006;-0.0795099
8.05378e+07;1.00006;-0.0796955
8.07235e+07;1.00006;-0.0798816
8.09096e+07;1.00006;-0.0800682
8.10961e+07;1.00006;-0.0802551
8.12831e+07;1.00006;-0.0804426
8.14704e+07;1.00006;-0.0806304
8.16582e+07;1.00006;-0.0808188
8.18465e+07;1.00006;-0.0810075
8.20352e+07;1.00006;-0.0811968
8.22243e+07;1.00006;-0.0813864
8.24138e+07;1.00006;-0.0815766
8.26038e+07;1.00006;-0.0817672
8.27942e+07;1.00006;-0.0819582
8.29851e+07;1.00006;-0.0821497
8.31764e+07;1.00006;-0.0823417
8.33681e+07;1.00006;-0.0825341
8.35603e+07;1.00006;-0.082727
8.37529e+07;1.00006;-0.0829203
8.3946e+07;1.00006;-0.0831142
8.41395e+07;1.00006;-0.0833084
8.43335e+07;1.00006;-0.0835032
8.45279e+07;1.00006;-0.0836984
8.47227e+07;1.00006;-0.0838941
8.4918e+07;1.00006;-0.0840902
8.51138e+07;1.00006;-0.0842868
8.531e+07;1.00006;-0.0844839
8.55067e+07;1.00006;-0.0846815
8.57038e+07;1.00006;-0.0848796
8.59014e+07;1.00006;-0.0850781
8.60994e+07;1.00006;-0.0852771
8.62979e+07;1.00006;-0.0854766
8.64968e+07;1.00006;-0.0856765
8.66962e+07;1.00006;-0.0858769
8.6896e+07;1.00006;-0.0860779
8.70964e+07;1.00006;-0.0862793
8.72971e+07;1.00006;-0.0864812
8.74984e+07;1.00006;-0.0866835
8.77001e+07;1.00006;-0.0868864
8.79023e+07;1.00006;-0.0870897
8.81049e+07;1.00006;-0.0872936
8.8308e+07;1.00006;-0.0874979
8.85116e+07;1.00006;-0.0877027
8.87156e+07;1.00006;-0.0879081
8.89201e+07;1.00006;-0.0881139
8.91251e+07;1.00006;-0.0883202
8.93305e+07;1.00006;-0.088527
8.95365e+07;1.00006;-0.0887343
8.97429e+07;1.00006;-0.0889421
8.99498e+07;1.00006;-0.0891504
9.01571e+07;1.00006;-0.0893592
9.03649e+07;1.00006;-0.0895685
9.05733e+07;1.00006;-0.0897784
9.07821e+07;1.00006;-0.0899887
9.09913e+07;1.00006;-0.0901995
9.12011e+07;1.00006;-0.0904109
9.14113e+07;1.00006;-0.0906227
9.1622e+07;1.00006;-0.0908351
9.18333e+07;1.00006;-0.091048
9.2045e+07;1.00006;-0.0912614
9.22571e+07;1.00006;-0.0914753
9.24698e+07;1.00006;-0.0916897
9.2683e+07;1.00006;-0.0919047
9.28966e+07;1.00006;-0.0921201
9.31108e+07;1.00006;-0.0923361
9.33254e+07;1.00006;-0.0925527
9.35406e+07;1.00006;-0.0927697
9.37562e+07;1.00006;-0.0929873
9.39723e+07;1.00006;-0.0932053
9.4189e+07;1.00006;-0.093424
9.44061e+07;1.00006;-0.0936431
9.46237e+07;1.00005;-0.0938628
9.48418e+07;1.00005;-0.094083
9.50605e+07;1.00005;-0.0943038
9.52796e+07;1.00005;-0.0945251
9.54993e+07;1.00005;-0.0947469
9.57194e+07;1.00005;-0.0949692
9.59401e+07;1.00005;-0.0951921
9.61612e+07;1.00005;-0.0954156
9.63829e+07;1.00005;-0.0956396
9.66051e+07;1.00005;-0.0958641
9.68278e+07;1.00005;-0.0960892
9.7051e+07;1.00005;-0.0963148
9.72747e+07;1.00005;-0.096541
9.7499e+07;1.00005;-0.0967677
9.77237e+07;1.00005;-0.096995
9.7949e+07;1.00005;-0.0972228
9.81748e+07;1.00005;-0.0974512
9.84011e+07;1.00005;-0.0976801
9.86279e+07;1.00005;-0.0979096
9.88553e+07;1.00005;-0.0981397
9.90832e+07;1.00005;-0.0983703
9.93116e+07;1.00005;-0.0986014
9.95405e+07;1.00005;-0.0988332
9.977e+07;1.00005;-0.0990655
1e+08;1.00005;-0.0992984
1.00231e+08;1.00005;-0.0995318
1.00462e+08;1.00005;-0.0997658
1.00693e+08;1.00005;-0.1
1.00925e+08;1.00005;-0.100236
1.01158e+08;1.00005;-0.100471
1.01391e+08;1.00005;-0.100708
1.01625e+08;1.00005;-0.100944
1.01859e+08;1.00005;-0.101182
1.02094e+08;1.00005;-0.10142
1.02329e+08;1.00005;-0.101659
1.02565e+08;1.00005;-0.101898
1.02802e+08;1.00005;-0.102138
1.03039e+08;1.00005;-0.102378
1.03276e+08;1.00005;-0.102619
1.03514e+08;1.00005;-0.10286
1.03753e+08;1.00005;-0.103103
1.03992e+08;1.00005;-0.103345
1.04232e+08;1.00005;-0.103589
1.04472e+08;1.00005;-0.103833
1.04713e+08;1.00005;-0.104077
1.04954e+08;1.00005;-0.104322
1.05196e+08;1.00005;-0.104568
1.05439e+08;1.00004;-0.104814
1.05682e+08;1.00004;-0.105061
1.05925e+08;1.00004;-0.105309
1.0617e+08;1.00004;-0.105557
1.06414e+08;1.00004;-0.105806
1.0666e+08;1.00004;-0.106055
1.06905e+08;1.00004;-0.106305
1.07152e+08;1.00004;-0.106556
1.07399e+08;1.00004;-0.106807
1.07647e+08;1.00004;-0.107059
1.07895e+08;1.00004;-0.107311
1.08143e+08;1.00004;-0.107564
1.08393e+08;1.00004;-0.107818
1.08643e+08;1.00004;-0.108072
1.08893e+08;1.00004;-0.108327
1.09144e+08;1.00004;-0.108583
1.09396e+08;1.00004;-0.108839
1.09648e+08;1.00004;-0.109096
1.09901e+08;1.00004;-0.109353
1.10154e+08;1.00004;-0.109611
1.10408e+08;1.00004;-0.10987
1.10662e+08;1.00004;-0.110129
1.10917e+08;1.00004;-0.110389
1.11173e+08;1.00004;-0.11065
1.11429e+08;1.00003;-0.110911
1.11686e+08;1.00003;-0.111173
1.11944e+08;1.00003;-0.111436
1.12202e+08;1.00003;-0.111699
1.1246e+08;1.00003;-0.111963
1.1272e+08;1.00003;-0.112228
1.1298e+08;1.00003;-0.112493
1.1324e+08;1.00003;-0.112759
1.13501e+08;1.00003;-0.113025
1.13763e+08;1.00003;-0.113292
1.14025e+08;1.00003;-0.11356
1.14288e+08;1.00003;-0.113829
1.14551e+08;1.00003;-0.114098
1.14815e+08;1.00003;-0.114368
1.1508e+08;1.00003;-0.114638
1.15345e+08;1.00003;-0.114909
1.15611e+08;1.00002;-0.115181
1.15878e+08;1.00002;-0.115454
1.16145e+08;1.00002;-0.115727
1.16413e+08;1.00002;-0.116001
1.16681e+08;1.00002;-0.116275
1.1695e+08;1.00002;-0.116551
1.1722e+08;1.00002;-0.116827
1.1749e+08;1.00002;-0.117103
1.17761e+08;1.00002;-0.11738
1.18032e+08;1.00002;-0.117658
1.18304e+08;1.00002;-0.117937
1.18577e+08;1.00002;-0.118217
1.1885e+08;1.00002;-0.118497
1.19124e+08;1.00001;-0.118777
1.19399e+08;1.00001;-0.119059
1.19674e+08;1.00001;-0.119341
1.1995e+08;1.00001;-0.119624
1.20226e+08;1.00001;-0.119907
1.20504e+08;1.00001;-0.120192
1.20781e+08;1.00001;-0.120477
1.2106e+08;1.00001;-0.120763
1.21339e+08;1.00001;-0.121049
1.21619e+08;1.00001;-0.121336
1.21899e+08;1.00001;-0.121624
1.2218e+08;1.00001;-0.121913
1.22462e+08;1;-0.122202
1.22744e+08;1;-0.122492
1.23027e+08;1;-0.122783
1.2331e+08;1;-0.123074
1.23595e+08;1;-0.123366
1.2388e+08;0.999999;-0.123659
1.24165e+08;0.999998;-0.123953
1.24451e+08;0.999997;-0.124247
1.24738e+08;0.999996;-0.124542
1.25026e+08;0.999994;-0.124838
1.25314e+08;0.999993;-0.125135
1.25603e+08;0.999992;-0.125432
1.25893e+08;0.999991;-0.125731
1.26183e+08;0.99999;-0.126029
1.26474e+08;0.999989;-0.126329
1.26765e+08;0.999987;-0.126629
1.27057e+08;0.999986;-0.126931
1.2735e+08;0.999985;-0.127232
1.27644e+08;0.999984;-0.127535
1.27938e+08;0.999982;-0.127839
1.28233e+08;0.999981;-0.128143
1.28529e+08;0.99998;-0.128448
1.28825e+08;0.999978;-0.128753
1.29122e+08;0.999977;-0.12906
1.2942e+08;0.999976;-0.129367
1.29718e+08;0.999974;-0.129675
1.30017e+08;0.999973;-0.129984
1.30317e+08;0.999972;-0.130294
1.30617e+08;0.99997;-0.130604
1.30918e+08;0.999969;-0.130915
1.3122e+08;0.999967;-0.131227
1.31522e+08;0.999966;-0.13154
1.31826e+08;0.999964;-0.131853
1.3213e+08;0.999963;-0.132168
1.32434e+08;0.999961;-0.132483
1.32739e+08;0.999959;-0.132799
1.33045e+08;0.999958;-0.133116
1.33352e+08;0.999956;-0.133433
1.3366e+08;0.999955;-0.133751
1.33968e+08;0.999953;-0.134071
1.34276e+08;0.999951;-0.134391
1.34586e+08;0.99995;-0.134711
1.34896e+08;0.999948;-0.135033
1.35207e+08;0.999946;-0.135355
1.35519e+08;0.999944;-0.135679
1.35831e+08;0.999942;-0.136003
1.36144e+08;0.999941;-0.136328
1.36458e+08;0.999939;-0.136653
1.36773e+08;0.999937;-0.13698
1.37088e+08;0.999935;-0.137307
1.37404e+08;0.999933;-0.137635
1.37721e+08;0.999931;-0.137964
1.38038e+08;0.999929;-0.138294
1.38357e+08;0.999927;-0.138625
1.38676e+08;0.999925;-0.138956
1.38995e+08;0.999923;-0.139289
1.39316e+08;0.999921;-0.139622
1.39637e+08;0.999919;-0.139956
1.39959e+08;0.999917;-0.140291
1.40281e+08;0.999915;-0.140627
1.40605e+08;0.999913;-0.140964
1.40929e+08;0.99991;-0.141301
1.41254e+08;0.999908;-0.14164
1.41579e+08;0.999906;-0.141979
1.41906e+08;0.999904;-0.142319
1.42233e+08;0.999901;-0.14266
1.42561e+08;0.999899;-0.143002
1.42889e+08;0.999897;-0.143345
1.43219e+08;0.999894;-0.143689
1.43549e+08;0.999892;-0.144033
1.4388e+08;0.999889;-0.144379
1.44212e+08;0.999887;-0.144725
1.44544e+08;0.999885;-0.145072
1.44877e+08;0.999882;-0.14542
1.45211e+08;0.999879;-0.145769
1.45546e+08;0.999877;-0.146119
1.45881e+08;0.999874;-0.14647
1.46218e+08;0.999872;-0.146822
1.46555e+08;0.999869;-0.147174
1.46893e+08;0.999866;-0.147528
1.47231e+08;0.999863;-0.147882
1.47571e+08;0.999861;-0.148238
1.47911e+08;0.999858;-0.148594
1.48252e+08;0.999855;-0.148951
1.48594e+08;0.999852;-0.149309
1.48936e+08;0.999849;-0.149668
1.49279e+08;0.999846;-0.150028
1.49624e+08;0.999843;-0.150389
1.49968e+08;0.99984;-0.150751
1.50314e+08;0.999837;-0.151114
1.50661e+08;0.999834;-0.151478
1.51008e+08;0.999831;-0.151842
1.51356e+08;0.999828;-0.152208
1.51705e+08;0.999824;-0.152574
1.52055e+08;0.999821;-0.152942
1.52405e+08;0.999818;-0.15331
1.52757e+08;0.999815;-0.15368
1.53109e+08;0.999811;-0.15405
1.53462e+08;0.999808;-0.154422
1.53815e+08;0.999804;-0.154794
1.5417e+08;0.999801;-0.155167
1.54525e+08;0.999797;-0.155542
1.54882e+08;0.999794;-0.155917
1.55239e+08;0.99979;-0.156293
1.55597e+08;0.999787;-0.15667
1.55955e+08;0.999783;-0.157049
1.56315e+08;0.999779;-0.157428
1.56675e+08;0.999775;-0.157808
1.57036e+08;0.999772;-0.158189
1.57398e+08;0.999768;-0.158571
1.57761e+08;0.999764;-0.158955
1.58125e+08;0.99976;-0.159339
1.58489e+08;0.999756;-0.159724
1.58855e+08;0.999752;-0.16011
1.59221e+08;0.999748;-0.160498
1.59588e+08;0.999744;-0.160886
1.59956e+08;0.999739;-0.161275
1.60325e+08;0.999735;-0.161665
1.60694e+08;0.999731;-0.162057
1.61065e+08;0.999727;-0.162449
1.61436e+08;0.999722;-0.162843
1.61808e+08;0.999718;-0.163237
1.62181e+08;0.999713;-0.163633
1.62555e+08;0.999709;-0.164029
1.6293e+08;0.999704;-0.164427
1.63305e+08;0.999699;-0.164825
1.63682e+08;0.999695;-0.165225
1.64059e+08;0.99969;-0.165626
1.64437e+08;0.999685;-0.166027
1.64816e+08;0.99968;-0.16643
1.65196e+08;0.999676;-0.166834
1.65577e+08;0.999671;-0.167239
1.65959e+08;0.999666;-0.167645
1.66341e+08;0.99966;-0.168053
1.66725e+08;0.999655;-0.168461
1.67109e+08;0.99965;-0.16887
1.67494e+08;0.999645;-0.169281
1.6788e+08;0.99964;-0.169692
1.68267e+08;0.999634;-0.170105
1.68655e+08;0.999629;-0.170518
1.69044e+08;0.999623;-0.170933
1.69434e+08;0.999618;-0.171349
1.69824e+08;0.999612;-0.171766
1.70216e+08;0.999607;-0.172184
1.70608e+08;0.999601;-0.172603
1.71002e+08;0.999595;-0.173024
1.71396e+08;0.999589;-0.173445
1.71791e+08;0.999583;-0.173868
1.72187e+08;0.999577;-0.174292
1.72584e+08;0.999571;-0.174717
1.72982e+08;0.999565;-0.175143
1.7338e+08;0.999559;-0.17557
1.7378e+08;0.999553;-0.175998
1.74181e+08;0.999546;-0.176428
1.74582e+08;0.99954;-0.176858
1.74985e+08;0.999534;-0.17729
1.75388e+08;0.999527;-0.177723
1.75792e+08;0.99952;-0.178157
1.76198e+08;0.999514;-0.178592
1.76604e+08;0.999507;-0.179029
1.77011e+08;0.9995;-0.179466
1.77419e+08;0.999493;-0.179905
1.77828e+08;0.999486;-0.180345
1.78238e+08;0.999479;-0.180786
1.78649e+08;0.999472;-0.181229
1.79061e+08;0.999465;-0.181672
1.79473e+08;0.999458;-0.182117
1.79887e+08;0.99945;-0.182563
1.80302e+08;0.999443;-0.18301
1.80717e+08;0.999435;-0.183459
1.81134e+08;0.999428;-0.183908
1.81552e+08;0.99942;-0.184359
1.8197e+08;0.999412;-0.184811
1.8239e+08;0.999404;-0.185265
1.8281e+08;0.999396;-0.185719
1.83231e+08;0.999388;-0.186175
1.83654e+08;0.99938;-0.186632
1.84077e+08;0.999372;-0.18709
1.84502e+08;0.999364;-0.18755
1.84927e+08;0.999355;-0.188011
1.85353e+08;0.999347;-0.188473
1.8578e+08;0.999338;-0.188936
1.86209e+08;0.99933;-0.1894
1.86638e+08;0.999321;-0.189866
1.87068e+08;0.999312;-0.190333
1.87499e+08;0.999303;-0.190802
1.87932e+08;0.999294;-0.191271
1.88365e+08;0.999285;-0.191742
1.88799e+08;0.999276;-0.192215
1.89234e+08;0.999266;-0.192688
1.89671e+08;0.999257;-0.193163
1.90108e+08;0.999247;-0.193639
1.90546e+08;0.999238;-0.194117
1.90985e+08;0.999228;-0.194595
1.91426e+08;0.999218;-0.195075
1.91867e+08;0.999208;-0.195557
1.92309e+08;0.999198;-0.19604
1.92752e+08;0.999188;-0.196524
1.93197e+08;0.999178;-0.197009
1.93642e+08;0.999167;-0.197496
1.94089e+08;0.999157;-0.197984
1.94536e+08;0.999146;-0.198473
1.94984e+08;0.999136;-0.198964
1.95434e+08;0.999125;-0.199456
1.95884e+08;0.999114;-0.19995
1.96336e+08;0.999103;-0.200445
1.96789e+08;0.999091;-0.200941
1.97242e+08;0.99908;-0.201439
1.97697e+08;0.999069;-0.201938
1.98153e+08;0.999057;-0.202438
1.98609e+08;0.999046;-0.20294
1.99067e+08;0.999034;-0.203443
1.99526e+08;0.999022;-0.203948
1.99986e+08;0.99901;-0.204454
