"acfrequency";"number";"r tang";"i tang"
2.59418e+09;9;0.0448355;0
2.60016e+09;9;0.0450535;0
2.60615e+09;9;0.0452734;0
2.61216e+09;9;0.0454952;0
2.61818e+09;9;0.045719;0
2.62422e+09;9;0.0459447;0
2.63027e+09;9;0.0461725;0
2.63633e+09;9;0.0464022;0
2.64241e+09;9;0.046634;0
2.6485e+09;9;0.0468679;0
2.65461e+09;9;0.0471039;0
2.66073e+09;9;0.047342;0
2.66686e+09;9;0.0475823;0
2.67301e+09;9;0.0478248;0
2.67917e+09;9;0.0480695;0
2.68534e+09;9;0.0483165;0
2.69153e+09;9;0.0485658;0
2.69774e+09;9;0.0488174;0
2.70396e+09;9;0.0490713;0
2.71019e+09;9;0.0493276;0
2.71644e+09;9;0.0495864;0
2.7227e+09;9;0.0498477;0
2.72898e+09;9;0.0501114;0
2.73527e+09;9;0.0503777;0
2.74157e+09;9;0.0506465;0
2.74789e+09;9;0.050918;0
2.75423e+09;9;0.0511921;0
2.76058e+09;9;0.0514689;0
2.76694e+09;9;0.0517484;0
2.77332e+09;9;0.0520307;0
2.77971e+09;9;0.0523159;0
2.78612e+09;9;0.0526039;0
2.79254e+09;9;0.0528948;0
2.79898e+09;9;0.0531886;0
2.80543e+09;9;0.0534855;0
2.8119e+09;9;0.0537854;0
2.81838e+09;9;0.0540884;0
2.82488e+09;9;0.0543945;0
2.83139e+09;9;0.0547038;0
2.83792e+09;9;0.0550164;0
2.84446e+09;9;0.0553323;0
2.85102e+09;9;0.0556515;0
2.85759e+09;9;0.0559741;0
2.86418e+09;9;0.0563002;0
2.87078e+09;9;0.0566298;0
2.8774e+09;9;0.056963;0
2.88403e+09;9;0.0572998;0
2.89068e+09;9;0.0576404;0
2.89734e+09;9;0.0579847;0
2.90402e+09;9;0.0583328;0
2.91072e+09;9;0.0586848;0
2.91743e+09;9;0.0590407;0
2.92415e+09;9;0.0594007;0
2.93089e+09;9;0.0597648;0
2.93765e+09;9;0.0601331;0
2.94442e+09;9;0.0605056;0
2.95121e+09;9;0.0608824;0
2.95801e+09;9;0.0612636;0
2.96483e+09;9;0.0616493;0
2.97167e+09;9;0.0620396;0
2.97852e+09;9;0.0624345;0
2.98538e+09;9;0.0628341;0
2.99226e+09;9;0.0632385;0
2.99916e+09;9;0.0636479;0
3.00608e+09;9;0.0640622;0
3.01301e+09;9;0.0644816;0
3.01995e+09;9;0.0649062;0
3.02691e+09;9;0.065336;0
3.03389e+09;9;0.0657713;0
3.04089e+09;9;0.066212;0
3.04789e+09;9;0.0666583;0
3.05492e+09;9;0.0671103;0
3.06196e+09;9;0.0675682;0
3.06902e+09;9;0.0680319;0
3.0761e+09;9;0.0685017;0
3.08319e+09;9;0.0689777;0
3.0903e+09;9;0.06946;0
3.09742e+09;9;0.0699486;0
3.10456e+09;9;0.0704439;0
3.11172e+09;9;0.0709458;0
3.11889e+09;9;0.0714545;0
3.12608e+09;9;0.0719702;0
3.13329e+09;9;0.072493;0
3.14051e+09;9;0.0730231;0
3.14775e+09;9;0.0735605;0
3.155e+09;9;0.0741056;0
3.16228e+09;9;0.0746584;0
3.16957e+09;9;0.0752191;0
3.17687e+09;9;0.0757879;0
3.1842e+09;9;0.0763649;0
3.19154e+09;9;0.0769504;0
3.1989e+09;9;0.0775445;0
3.20627e+09;9;0.0781475;0
3.21366e+09;9;0.0787595;0
3.22107e+09;9;0.0793807;0
3.22849e+09;9;0.0800113;0
3.23594e+09;9;0.0806517;0
3.2434e+09;9;0.0813019;0
3.25087e+09;9;0.0819623;0
3.25837e+09;9;0.082633;0
3.26588e+09;9;0.0833144;0
3.27341e+09;9;0.0840066;0
3.28095e+09;9;0.08471;0
3.28852e+09;9;0.0854248;0
3.2961e+09;9;0.0861513;0
3.3037e+09;9;0.0868898;0
3.31131e+09;9;0.0876406;0
3.31894e+09;9;0.0884041;0
3.3266e+09;9;0.0891804;0
3.33426e+09;9;0.0899701;0
3.34195e+09;9;0.0907733;0
3.34965e+09;9;0.0915906;0
3.35738e+09;9;0.0924222;0
3.36512e+09;9;0.0932686;0
3.37287e+09;9;0.09413;0
3.38065e+09;9;0.0950071;0
3.38844e+09;9;0.0959001;0
3.39625e+09;9;0.0968096;0
3.40408e+09;9;0.0977359;0
3.41193e+09;9;0.0986796;0
3.41979e+09;9;0.0996412;0
3.42768e+09;9;0.100621;0
3.43558e+09;9;0.10162;0
3.4435e+09;9;0.102638;0
3.45144e+09;9;0.103677;0
3.45939e+09;9;0.104736;0
3.46737e+09;9;0.105816;0
3.47536e+09;9;0.106919;0
3.48337e+09;9;0.108044;0
3.4914e+09;9;0.109192;0
3.49945e+09;9;0.110364;0
3.50752e+09;9;0.111562;0
3.5156e+09;9;0.112785;0
3.52371e+09;9;0.114034;0
3.53183e+09;9;0.115311;0
3.53997e+09;9;0.116616;0
3.54813e+09;9;0.11795;0
3.55631e+09;9;0.119315;0
3.56451e+09;9;0.120711;0
3.57273e+09;9;0.122139;0
3.58096e+09;9;0.123601;0
3.58922e+09;9;0.125097;0
3.59749e+09;9;0.12663;0
3.60579e+09;9;0.1282;0
3.6141e+09;9;0.129808;0
3.62243e+09;9;0.131457;0
3.63078e+09;9;0.133147;0
3.63915e+09;9;0.134881;0
3.64754e+09;9;0.13666;0
3.65595e+09;9;0.138486;0
3.66438e+09;9;0.14036;0
3.67282e+09;9;0.142285;0
3.68129e+09;9;0.144263;0
3.68978e+09;9;0.146295;0
3.69828e+09;9;0.148385;0
3.70681e+09;9;0.150535;0
3.71535e+09;9;0.152747;0
3.72392e+09;9;0.155024;0
3.7325e+09;9;0.15737;0
3.74111e+09;9;0.159786;0
3.74973e+09;9;0.162277;0
3.75837e+09;9;0.164846;0
3.76704e+09;9;0.167497;0
3.77572e+09;9;0.170234;0
3.78443e+09;9;0.17306;0
3.79315e+09;9;0.175981;0
3.80189e+09;9;0.179002;0
3.81066e+09;9;0.182126;0
3.81944e+09;9;0.185361;0
3.82825e+09;9;0.188712;0
3.83707e+09;9;0.192185;0
3.84592e+09;9;0.195788;0
3.85478e+09;9;0.199527;0
3.86367e+09;9;0.20341;0
3.87258e+09;9;0.207447;0
3.8815e+09;9;0.211645;0
3.89045e+09;9;0.216016;0
3.89942e+09;9;0.220571;0
3.90841e+09;9;0.22532;0
3.91742e+09;9;0.230277;0
3.92645e+09;9;0.235456;0
3.9355e+09;9;0.240871;0
3.94457e+09;9;0.246541;0
3.95367e+09;9;0.252482;0
3.96278e+09;9;0.258715;0
3.97192e+09;9;0.265263;0
3.98107e+09;9;0.272149;0
3.99025e+09;9;0.2794;0
3.99945e+09;9;0.287047;0
4.00867e+09;9;0.295122;0
4.01791e+09;9;0.303664;0
4.02717e+09;9;0.312713;0
4.03645e+09;9;0.322316;0
4.04576e+09;9;0.332526;0
4.05509e+09;9;0.343402;0
4.06443e+09;9;0.355011;0
4.0738e+09;9;0.367431;0
4.08319e+09;9;0.380749;0
4.09261e+09;9;0.395067;0
4.10204e+09;9;0.410501;0
4.1115e+09;9;0.427188;0
4.12098e+09;9;0.445287;0
4.13048e+09;9;0.464985;0
4.14e+09;9;0.486503;0
4.14954e+09;9;0.510107;0
4.15911e+09;9;0.536115;0
4.16869e+09;9;0.564914;0
4.1783e+09;9;0.59698;0
4.18794e+09;9;0.632901;0
4.19759e+09;9;0.673419;0
4.20727e+09;9;0.719475;0
4.21697e+09;9;0.772288;0
4.22669e+09;9;0.833465;0
4.23643e+09;9;0.905162;0
4.2462e+09;9;0.99035;0
4.25598e+09;9;1.09323;0
4.2658e+09;9;1.21996;0
4.27563e+09;9;1.37992;0
4.28549e+09;9;1.58813;0
4.29536e+09;9;1.87034;0
4.30527e+09;9;2.27451;0
4.31519e+09;9;2.90148;0
4.32514e+09;9;4.00561;0
4.33511e+09;9;6.46625;0
4.3451e+09;9;16.7646;0
4.35512e+09;9;28.2887;0
4.36516e+09;9;7.67169;0
4.37522e+09;9;4.43755;0
4.38531e+09;9;3.12158;0
4.39542e+09;9;2.40758;0
4.40555e+09;9;1.9594;0
4.4157e+09;9;1.65189;0
4.42588e+09;9;1.4278;0
4.43609e+09;9;1.25724;0
4.44631e+09;9;1.12307;0
4.45656e+09;9;1.01478;0
4.46684e+09;9;0.925527;0
4.47713e+09;9;0.850701;0
4.48745e+09;9;0.787066;0
4.4978e+09;9;0.732284;0
4.50817e+09;9;0.684629;0
4.51856e+09;9;0.642794;0
4.52898e+09;9;0.605775;0
4.53942e+09;9;0.572784;0
4.54988e+09;9;0.543199;0
4.56037e+09;9;0.516517;0
4.57088e+09;9;0.492331;0
4.58142e+09;9;0.470306;0
4.59198e+09;9;0.450165;0
4.60257e+09;9;0.431677;0
4.61318e+09;9;0.414645;0
4.62381e+09;9;0.398903;0
4.63447e+09;9;0.384312;0
4.64515e+09;9;0.370748;0
4.65586e+09;9;0.358107;0
4.66659e+09;9;0.346299;0
4.67735e+09;9;0.335242;0
4.68813e+09;9;0.324868;0
4.69894e+09;9;0.315115;0
4.70977e+09;9;0.305929;0
4.72063e+09;9;0.297261;0
4.73151e+09;9;0.28907;0
4.74242e+09;9;0.281317;0
4.75335e+09;9;0.273967;0
4.76431e+09;9;0.266991;0
4.77529e+09;9;0.260359;0
4.7863e+09;9;0.254048;0
4.79733e+09;9;0.248034;0
4.80839e+09;9;0.242297;0
4.81948e+09;9;0.236818;0
4.83059e+09;9;0.23158;0
4.84172e+09;9;0.226568;0
4.85289e+09;9;0.221766;0
4.86407e+09;9;0.217164;0
4.87528e+09;9;0.212747;0
4.88652e+09;9;0.208505;0
4.89779e+09;9;0.204428;0
4.90908e+09;9;0.200506;0
4.9204e+09;9;0.196731;0
4.93174e+09;9;0.193094;0
4.94311e+09;9;0.189589;0
4.9545e+09;9;0.186207;0
4.96592e+09;9;0.182943;0
4.97737e+09;9;0.179791;0
4.98884e+09;9;0.176744;0
5.00035e+09;9;0.173798;0
5.01187e+09;9;0.170948;0
5.02343e+09;9;0.168189;0
5.03501e+09;9;0.165516;0
5.04661e+09;9;0.162927;0
5.05825e+09;9;0.160416;0
5.06991e+09;9;0.157981;0
5.08159e+09;9;0.155618;0
5.09331e+09;9;0.153323;0
5.10505e+09;9;0.151095;0
5.11682e+09;9;0.148929;0
5.12861e+09;9;0.146824;0
5.14044e+09;9;0.144777;0
5.15229e+09;9;0.142786;0
5.16416e+09;9;0.140847;0
5.17607e+09;9;0.13896;0
5.188e+09;9;0.137122;0
5.19996e+09;9;0.135332;0
5.21195e+09;9;0.133587;0
5.22396e+09;9;0.131885;0
5.236e+09;9;0.130226;0
5.24807e+09;9;0.128607;0
5.26017e+09;9;0.127028;0
5.2723e+09;9;0.125486;0
5.28445e+09;9;0.12398;0
5.29663e+09;9;0.12251;0
5.30884e+09;9;0.121073;0
5.32108e+09;9;0.119669;0
5.33335e+09;9;0.118296;0
5.34564e+09;9;0.116954;0
5.35797e+09;9;0.115642;0
5.37032e+09;9;0.114358;0
5.3827e+09;9;0.113102;0
5.39511e+09;9;0.111872;0
5.40754e+09;9;0.110668;0
5.42001e+09;9;0.10949;0
5.4325e+09;9;0.108335;0
5.44503e+09;9;0.107204;0
5.45758e+09;9;0.106096;0
5.47016e+09;9;0.10501;0
5.48277e+09;9;0.103946;0
5.49541e+09;9;0.102902;0
5.50808e+09;9;0.101879;0
5.52077e+09;9;0.100875;0
5.5335e+09;9;0.0998901;0
5.54626e+09;9;0.0989239;0
5.55904e+09;9;0.0979756;0
5.57186e+09;9;0.0970449;0
5.5847e+09;9;0.0961312;0
5.59758e+09;9;0.095234;0
5.61048e+09;9;0.0943529;0
5.62341e+09;9;0.0934875;0
5.63638e+09;9;0.0926373;0
5.64937e+09;9;0.0918019;0
5.66239e+09;9;0.090981;0
5.67545e+09;9;0.0901742;0
5.68853e+09;9;0.0893811;0
5.70164e+09;9;0.0886014;0
5.71479e+09;9;0.0878347;0
5.72796e+09;9;0.0870807;0
5.74116e+09;9;0.086339;0
5.7544e+09;9;0.0856095;0
5.76766e+09;9;0.0848917;0
5.78096e+09;9;0.0841854;0
5.79429e+09;9;0.0834904;0
5.80764e+09;9;0.0828063;0
5.82103e+09;9;0.0821328;0
5.83445e+09;9;0.0814698;0
5.8479e+09;9;0.080817;0
5.86138e+09;9;0.0801742;0
5.87489e+09;9;0.0795411;0
5.88844e+09;9;0.0789175;0
5.90201e+09;9;0.0783032;0
5.91562e+09;9;0.0776979;0
5.92925e+09;9;0.0771016;0
5.94292e+09;9;0.0765139;0
5.95662e+09;9;0.0759347;0
5.97035e+09;9;0.0753638;0
5.98412e+09;9;0.0748011;0
5.99791e+09;9;0.0742463;0
6.01174e+09;9;0.0736992;0
6.0256e+09;9;0.0731598;0
6.03949e+09;9;0.0726279;0
6.05341e+09;9;0.0721032;0
6.06736e+09;9;0.0715857;0
6.08135e+09;9;0.0710752;0
6.09537e+09;9;0.0705716;0
6.10942e+09;9;0.0700747;0
6.1235e+09;9;0.0695843;0
6.13762e+09;9;0.0691005;0
6.15177e+09;9;0.0686229;0
6.16595e+09;9;0.0681515;0
6.18016e+09;9;0.0676862;0
6.19441e+09;9;0.0672269;0
6.20869e+09;9;0.0667734;0
6.223e+09;9;0.0663256;0
6.23735e+09;9;0.0658835;0
6.25173e+09;9;0.0654468;0
6.26614e+09;9;0.0650156;0
6.28058e+09;9;0.0645897;0
6.29506e+09;9;0.064169;0
6.30957e+09;9;0.0637534;0
6.32412e+09;9;0.0633428;0
6.3387e+09;9;0.0629371;0
6.35331e+09;9;0.0625362;0
6.36796e+09;9;0.0621402;0
6.38263e+09;9;0.0617487;0
6.39735e+09;9;0.0613619;0
6.4121e+09;9;0.0609795;0
6.42688e+09;9;0.0606016;0
6.44169e+09;9;0.060228;0
6.45654e+09;9;0.0598586;0
6.47143e+09;9;0.0594935;0
6.48634e+09;9;0.0591324;0
6.5013e+09;9;0.0587754;0
6.51628e+09;9;0.0584224;0
6.53131e+09;9;0.0580733;0
6.54636e+09;9;0.0577281;0
6.56145e+09;9;0.0573866;0
6.57658e+09;9;0.0570488;0
6.59174e+09;9;0.0567147;0
6.60693e+09;9;0.0563842;0
6.62217e+09;9;0.0560572;0
6.63743e+09;9;0.0557337;0
6.65273e+09;9;0.0554136;0
6.66807e+09;9;0.0550969;0
6.68344e+09;9;0.0547835;0
6.69885e+09;9;0.0544733;0
6.71429e+09;9;0.0541664;0
6.72977e+09;9;0.0538626;0
6.74528e+09;9;0.0535619;0
6.76083e+09;9;0.0532643;0
6.77642e+09;9;0.0529697;0
6.79204e+09;9;0.052678;0
6.80769e+09;9;0.0523893;0
6.82339e+09;9;0.0521034;0
6.83912e+09;9;0.0518204;0
6.85488e+09;9;0.0515401;0
6.87068e+09;9;0.0512626;0
6.88652e+09;9;0.0509878;0
6.9024e+09;9;0.0507157;0
6.91831e+09;9;0.0504462;0
6.93426e+09;9;0.0501793;0
6.95024e+09;9;0.0499149;0
6.96627e+09;9;0.049653;0
6.98232e+09;9;0.0493936;0
6.99842e+09;9;0.0491366;0
7.01455e+09;9;0.0488821;0
7.03072e+09;9;0.0486299;0
7.04693e+09;9;0.04838;0
7.06318e+09;9;0.0481325;0
7.07946e+09;9;0.0478872;0
7.09578e+09;9;0.0476441;0
7.11214e+09;9;0.0474033;0
7.12853e+09;9;0.0471646;0
7.14496e+09;9;0.0469281;0
7.16143e+09;9;0.0466937;0
7.17794e+09;9;0.0464613;0
7.19449e+09;9;0.0462311;0
7.21107e+09;9;0.0460028;0
7.2277e+09;9;0.0457766;0
7.24436e+09;9;0.0455523;0
7.26106e+09;9;0.04533;0
7.2778e+09;9;0.0451096;0
7.29458e+09;9;0.0448911;0
7.31139e+09;9;0.0446744;0
7.32825e+09;9;0.0444596;0
7.34514e+09;9;0.0442467;0
7.36207e+09;9;0.0440355;0
7.37904e+09;9;0.0438261;0
7.39605e+09;9;0.0436185;0
7.4131e+09;9;0.0434126;0
7.43019e+09;9;0.0432083;0
7.44732e+09;9;0.0430058;0
7.46449e+09;9;0.042805;0
7.4817e+09;9;0.0426058;0
7.49894e+09;9;0.0424082;0
7.51623e+09;9;0.0422122;0
7.53356e+09;9;0.0420178;0
7.55092e+09;9;0.0418249;0
7.56833e+09;9;0.0416336;0
7.58578e+09;9;0.0414438;0
7.60326e+09;9;0.0412556;0
7.62079e+09;9;0.0410688;0
7.63836e+09;9;0.0408834;0
7.65597e+09;9;0.0406996;0
7.67361e+09;9;0.0405171;0
7.6913e+09;9;0.0403361;0
7.70903e+09;9;0.0401565;0
7.72681e+09;9;0.0399782;0
7.74462e+09;9;0.0398014;0
7.76247e+09;9;0.0396258;0
7.78037e+09;9;0.0394516;0
7.7983e+09;9;0.0392787;0
7.81628e+09;9;0.0391072;0
7.8343e+09;9;0.0389369;0
7.85236e+09;9;0.0387679;0
7.87046e+09;9;0.0386001;0
7.8886e+09;9;0.0384336;0
7.90679e+09;9;0.0382683;0
7.92501e+09;9;0.0381042;0
7.94328e+09;9;0.0379413;0
7.96159e+09;9;0.0377797;0
7.97995e+09;9;0.0376191;0
7.99834e+09;9;0.0374598;0
8.01678e+09;9;0.0373016;0
8.03526e+09;9;0.0371445;0
8.05378e+09;9;0.0369886;0
8.07235e+09;9;0.0368337;0
8.09096e+09;9;0.03668;0
8.10961e+09;9;0.0365273;0
8.12831e+09;9;0.0363757;0
8.14704e+09;9;0.0362252;0
8.16582e+09;9;0.0360757;0
8.18465e+09;9;0.0359273;0
8.20352e+09;9;0.0357799;0
8.22243e+09;9;0.0356335;0
8.24138e+09;9;0.0354881;0
8.26038e+09;9;0.0353437;0
8.27942e+09;9;0.0352003;0
8.29851e+09;9;0.0350579;0
8.31764e+09;9;0.0349164;0
8.33681e+09;9;0.0347759;0
8.35603e+09;9;0.0346363;0
8.37529e+09;9;0.0344977;0
8.3946e+09;9;0.03436;0
8.41395e+09;9;0.0342232;0
8.43335e+09;9;0.0340873;0
8.45279e+09;9;0.0339523;0
8.47227e+09;9;0.0338182;0
8.4918e+09;9;0.033685;0
8.51138e+09;9;0.0335526;0
8.531e+09;9;0.0334211;0
8.55067e+09;9;0.0332904;0
8.57038e+09;9;0.0331606;0
8.59014e+09;9;0.0330316;0
8.60994e+09;9;0.0329035;0
8.62979e+09;9;0.0327762;0
8.64968e+09;9;0.0326496;0
8.66962e+09;9;0.0325239;0
8.6896e+09;9;0.032399;0
8.70964e+09;9;0.0322748;0
8.72971e+09;9;0.0321515;0
8.74984e+09;9;0.0320289;0
8.77001e+09;9;0.031907;0
8.79023e+09;9;0.031786;0
8.81049e+09;9;0.0316656;0
8.8308e+09;9;0.031546;0
8.85116e+09;9;0.0314272;0
8.87156e+09;9;0.031309;0
8.89201e+09;9;0.0311916;0
8.91251e+09;9;0.0310749;0
8.93305e+09;9;0.030959;0
8.95365e+09;9;0.0308437;0
8.97429e+09;9;0.0307291;0
8.99498e+09;9;0.0306152;0
9.01571e+09;9;0.0305019;0
9.03649e+09;9;0.0303894;0
9.05733e+09;9;0.0302775;0
9.07821e+09;9;0.0301663;0
9.09913e+09;9;0.0300557;0
9.12011e+09;9;0.0299458;0
9.14113e+09;9;0.0298365;0
9.1622e+09;9;0.0297278;0
9.18333e+09;9;0.0296198;0
9.2045e+09;9;0.0295125;0
9.22571e+09;9;0.0294057;0
9.24698e+09;9;0.0292995;0
9.2683e+09;9;0.029194;0
9.28966e+09;9;0.0290891;0
9.31108e+09;9;0.0289847;0
9.33254e+09;9;0.028881;0
9.35406e+09;9;0.0287778;0
9.37562e+09;9;0.0286753;0
9.39723e+09;9;0.0285733;0
9.4189e+09;9;0.0284719;0
9.44061e+09;9;0.028371;0
9.46237e+09;9;0.0282707;0
9.48418e+09;9;0.028171;0
9.50605e+09;9;0.0280718;0
9.52796e+09;9;0.0279732;0
9.54993e+09;9;0.0278751;0
9.57194e+09;9;0.0277775;0
9.59401e+09;9;0.0276805;0
9.61612e+09;9;0.027584;0
9.63829e+09;9;0.0274881;0
9.66051e+09;9;0.0273926;0
9.68278e+09;9;0.0272977;0
9.7051e+09;9;0.0272033;0
9.72747e+09;9;0.0271094;0
9.7499e+09;9;0.027016;0
9.77237e+09;9;0.0269231;0
9.7949e+09;9;0.0268307;0
9.81748e+09;9;0.0267387;0
9.84011e+09;9;0.0266473;0
9.86279e+09;9;0.0265564;0
9.88553e+09;9;0.0264659;0
9.90832e+09;9;0.0263759;0
9.93116e+09;9;0.0262864;0
9.95405e+09;9;0.0261973;0
9.977e+09;9;0.0261087;0
1e+10;9;0.0260206;0
1e+09;10;0.0118031;0
1.00231e+09;10;0.0118334;0
1.00462e+09;10;0.0118637;0
1.00693e+09;10;0.0118942;0
1.00925e+09;10;0.0119247;0
1.01158e+09;10;0.0119554;0
1.01391e+09;10;0.0119861;0
1.01625e+09;10;0.0120169;0
1.01859e+09;10;0.0120479;0
1.02094e+09;10;0.0120789;0
1.02329e+09;10;0.01211;0
1.02565e+09;10;0.0121412;0
1.02802e+09;10;0.0121725;0
1.03039e+09;10;0.0122039;0
1.03276e+09;10;0.0122354;0
1.03514e+09;10;0.012267;0
1.03753e+09;10;0.0122987;0
1.03992e+09;10;0.0123305;0
1.04232e+09;10;0.0123624;0
1.04472e+09;10;0.0123944;0
1.04713e+09;10;0.0124265;0
1.04954e+09;10;0.0124587;0
1.05196e+09;10;0.012491;0
1.05439e+09;10;0.0125234;0
1.05682e+09;10;0.0125558;0
1.05925e+09;10;0.0125884;0
1.0617e+09;10;0.0126212;0
1.06414e+09;10;0.012654;0
1.0666e+09;10;0.0126869;0
1.06905e+09;10;0.0127199;0
1.07152e+09;10;0.012753;0
1.07399e+09;10;0.0127862;0
1.07647e+09;10;0.0128195;0
1.07895e+09;10;0.012853;0
1.08143e+09;10;0.0128865;0
1.08393e+09;10;0.0129202;0
1.08643e+09;10;0.0129539;0
1.08893e+09;10;0.0129878;0
1.09144e+09;10;0.0130217;0
1.09396e+09;10;0.0130558;0
1.09648e+09;10;0.01309;0
1.09901e+09;10;0.0131243;0
1.10154e+09;10;0.0131587;0
1.10408e+09;10;0.0131932;0
1.10662e+09;10;0.0132279;0
1.10917e+09;10;0.0132626;0
1.11173e+09;10;0.0132975;0
1.11429e+09;10;0.0133324;0
1.11686e+09;10;0.0133675;0
1.11944e+09;10;0.0134027;0
1.12202e+09;10;0.013438;0
1.1246e+09;10;0.0134734;0
1.1272e+09;10;0.013509;0
1.1298e+09;10;0.0135446;0
1.1324e+09;10;0.0135804;0
1.13501e+09;10;0.0136163;0
1.13763e+09;10;0.0136523;0
1.14025e+09;10;0.0136884;0
1.14288e+09;10;0.0137247;0
1.14551e+09;10;0.013761;0
1.14815e+09;10;0.0137975;0
1.1508e+09;10;0.0138341;0
1.15345e+09;10;0.0138708;0
1.15611e+09;10;0.0139077;0
1.15878e+09;10;0.0139446;0
1.16145e+09;10;0.0139817;0
1.16413e+09;10;0.0140189;0
1.16681e+09;10;0.0140563;0
1.1695e+09;10;0.0140937;0
1.1722e+09;10;0.0141313;0
1.1749e+09;10;0.014169;0
1.17761e+09;10;0.0142069;0
1.18032e+09;10;0.0142448;0
1.18304e+09;10;0.0142829;0
1.18577e+09;10;0.0143212;0
1.1885e+09;10;0.0143595;0
1.19124e+09;10;0.014398;0
1.19399e+09;10;0.0144366;0
1.19674e+09;10;0.0144753;0
1.1995e+09;10;0.0145142;0
1.20226e+09;10;0.0145532;0
1.20504e+09;10;0.0145923;0
1.20781e+09;10;0.0146316;0
1.2106e+09;10;0.014671;0
1.21339e+09;10;0.0147106;0
1.21619e+09;10;0.0147502;0
1.21899e+09;10;0.01479;0
1.2218e+09;10;0.01483;0
1.22462e+09;10;0.0148701;0
1.22744e+09;10;0.0149103;0
1.23027e+09;10;0.0149506;0
1.2331e+09;10;0.0149911;0
1.23595e+09;10;0.0150318;0
1.2388e+09;10;0.0150726;0
1.24165e+09;10;0.0151135;0
1.24451e+09;10;0.0151545;0
1.24738e+09;10;0.0151957;0
1.25026e+09;10;0.0152371;0
1.25314e+09;10;0.0152786;0
1.25603e+09;10;0.0153202;0
1.25893e+09;10;0.015362;0
1.26183e+09;10;0.0154039;0
1.26474e+09;10;0.015446;0
1.26765e+09;10;0.0154883;0
1.27057e+09;10;0.0155306;0
1.2735e+09;10;0.0155732;0
1.27644e+09;10;0.0156158;0
1.27938e+09;10;0.0156587;0
1.28233e+09;10;0.0157016;0
1.28529e+09;10;0.0157448;0
1.28825e+09;10;0.0157881;0
1.29122e+09;10;0.0158315;0
1.2942e+09;10;0.0158751;0
1.29718e+09;10;0.0159189;0
1.30017e+09;10;0.0159628;0
1.30317e+09;10;0.0160068;0
1.30617e+09;10;0.0160511;0
1.30918e+09;10;0.0160954;0
1.3122e+09;10;0.01614;0
1.31522e+09;10;0.0161847;0
1.31826e+09;10;0.0162296;0
1.3213e+09;10;0.0162746;0
1.32434e+09;10;0.0163198;0
1.32739e+09;10;0.0163652;0
1.33045e+09;10;0.0164107;0
1.33352e+09;10;0.0164564;0
1.3366e+09;10;0.0165022;0
1.33968e+09;10;0.0165483;0
1.34276e+09;10;0.0165945;0
1.34586e+09;10;0.0166408;0
1.34896e+09;10;0.0166874;0
1.35207e+09;10;0.0167341;0
1.35519e+09;10;0.016781;0
1.35831e+09;10;0.016828;0
1.36144e+09;10;0.0168753;0
1.36458e+09;10;0.0169227;0
1.36773e+09;10;0.0169703;0
1.37088e+09;10;0.017018;0
1.37404e+09;10;0.017066;0
1.37721e+09;10;0.0171141;0
1.38038e+09;10;0.0171624;0
1.38357e+09;10;0.0172109;0
1.38676e+09;10;0.0172595;0
1.38995e+09;10;0.0173084;0
1.39316e+09;10;0.0173574;0
1.39637e+09;10;0.0174067;0
1.39959e+09;10;0.0174561;0
1.40281e+09;10;0.0175057;0
1.40605e+09;10;0.0175555;0
1.40929e+09;10;0.0176054;0
1.41254e+09;10;0.0176556;0
1.41579e+09;10;0.017706;0
1.41906e+09;10;0.0177565;0
1.42233e+09;10;0.0178073;0
1.42561e+09;10;0.0178582;0
1.42889e+09;10;0.0179094;0
1.43219e+09;10;0.0179607;0
1.43549e+09;10;0.0180122;0
1.4388e+09;10;0.018064;0
1.44212e+09;10;0.0181159;0
1.44544e+09;10;0.0181681;0
1.44877e+09;10;0.0182204;0
1.45211e+09;10;0.018273;0
1.45546e+09;10;0.0183258;0
1.45881e+09;10;0.0183787;0
1.46218e+09;10;0.0184319;0
1.46555e+09;10;0.0184853;0
1.46893e+09;10;0.0185389;0
1.47231e+09;10;0.0185927;0
1.47571e+09;10;0.0186468;0
1.47911e+09;10;0.018701;0
1.48252e+09;10;0.0187555;0
1.48594e+09;10;0.0188101;0
1.48936e+09;10;0.018865;0
1.49279e+09;10;0.0189202;0
1.49624e+09;10;0.0189755;0
1.49968e+09;10;0.0190311;0
1.50314e+09;10;0.0190869;0
1.50661e+09;10;0.0191429;0
1.51008e+09;10;0.0191991;0
1.51356e+09;10;0.0192556;0
1.51705e+09;10;0.0193123;0
1.52055e+09;10;0.0193692;0
1.52405e+09;10;0.0194264;0
1.52757e+09;10;0.0194838;0
1.53109e+09;10;0.0195415;0
1.53462e+09;10;0.0195993;0
1.53815e+09;10;0.0196575;0
1.5417e+09;10;0.0197158;0
1.54525e+09;10;0.0197744;0
1.54882e+09;10;0.0198333;0
1.55239e+09;10;0.0198924;0
1.55597e+09;10;0.0199517;0
1.55955e+09;10;0.0200113;0
1.56315e+09;10;0.0200711;0
1.56675e+09;10;0.0201312;0
1.57036e+09;10;0.0201916;0
1.57398e+09;10;0.0202522;0
1.57761e+09;10;0.020313;0
1.58125e+09;10;0.0203741;0
1.58489e+09;10;0.0204355;0
1.58855e+09;10;0.0204971;0
1.59221e+09;10;0.020559;0
1.59588e+09;10;0.0206212;0
1.59956e+09;10;0.0206836;0
